"","name","state","year","treated","socialist_voteshare"
"5106","PETZENKIRCHEN","LOWERAUSTRIA",1990,0,0.575233
"5107","PETZENKIRCHEN","LOWERAUSTRIA",1986,0,0.5779221
"5108","PEUERBACH","UPPERAUSTRIA",1990,0,0.3100147
"5109","PEUERBACH","UPPERAUSTRIA",1994,0,0.2591463
"5110","PEUERBACH","UPPERAUSTRIA",1986,0,0.2821818
"5111","PEUERBACH","UPPERAUSTRIA",1983,0,0.2993146
"5112","PFAFFENHOFEN","TYROL",1986,1,0.5139665
"5113","PFAFFENHOFEN","TYROL",1990,1,0.4786477
"5114","PFAFFENHOFEN","TYROL",1994,1,0.43222
"5115","PFAFFENHOFEN","TYROL",1983,1,0.5496454
"5116","PFAFFENSCHLAG/WAIDHOFEN","LOWERAUSTRIA",1990,0,0.2266244
"5117","PFAFFENSCHLAG/WAIDHOFEN","LOWERAUSTRIA",1994,0,0.1798107
"5118","PFAFFENSCHLAG/WAIDHOFEN","LOWERAUSTRIA",1986,0,0.2211982
"5119","PFAFFENSCHLAG/WAIDHOFEN","LOWERAUSTRIA",1983,0,0.2379562
"5120","PFAFFING","UPPERAUSTRIA",1986,0,0.3420647
"5121","PFAFFING","UPPERAUSTRIA",1983,0,0.3863275
"5122","PFAFFING","UPPERAUSTRIA",1990,0,0.3861671
"5123","PFAFFING","UPPERAUSTRIA",1994,0,0.3342246
"5124","PFAFFLAR","TYROL",1990,1,0.1071429
"5125","PFAFFLAR","TYROL",1994,1,0.1153846
"5126","PFAFFLAR","TYROL",1986,1,0.0638298
"5127","PFAFFLAR","TYROL",1983,1,0.15625
"5128","PFAFFSTAETT","UPPERAUSTRIA",1986,0,0.384778
"5129","PFAFFSTAETT","UPPERAUSTRIA",1990,0,0.3982103
"5130","PFAFFSTAETT","UPPERAUSTRIA",1994,0,0.3158954
"5131","PFAFFSTAETT","UPPERAUSTRIA",1983,0,0.4148472
"5132","PFAFFSTAETTEN","LOWERAUSTRIA",1994,0,0.3421053
"5133","PFAFFSTAETTEN","LOWERAUSTRIA",1990,0,0.4588805
"5134","PFAFFSTAETTEN","LOWERAUSTRIA",1986,0,0.465771
"5135","PFAFFSTAETTEN","LOWERAUSTRIA",1983,0,0.4908748
"5136","PFARRKIRCHEN/BAD HALL","UPPERAUSTRIA",1986,0,0.4709507
"5137","PFARRKIRCHEN/BAD HALL","UPPERAUSTRIA",1990,0,0.4588634
"5138","PFARRKIRCHEN/BAD HALL","UPPERAUSTRIA",1994,0,0.3704974
"5139","PFARRKIRCHEN/BAD HALL","UPPERAUSTRIA",1983,0,0.5209261
"5140","PFARRKIRCHEN/MUEHLKREIS","UPPERAUSTRIA",1990,0,0.2890705
"5141","PFARRKIRCHEN/MUEHLKREIS","UPPERAUSTRIA",1986,0,0.1010216
"5142","PFARRKIRCHEN/MUEHLKREIS","UPPERAUSTRIA",1983,0,0.1154286
"5143","PFARRKIRCHEN/MUEHLKREIS","UPPERAUSTRIA",1994,0,0.1263158
"5144","PFARRWERFEN","SALZBURG",1986,0,0.3160535
"5145","PFARRWERFEN","SALZBURG",1990,0,0.3158784
"5146","PFARRWERFEN","SALZBURG",1983,0,0.3666078
"5147","PFARRWERFEN","SALZBURG",1994,0,0.2777778
"5148","PFLACH","TYROL",1990,1,0.2851711
"5149","PFLACH","TYROL",1986,1,0.268797
"5150","PFLACH","TYROL",1983,1,0.3213573
"5151","PFLACH","TYROL",1994,1,0.2336842
"5152","PFONS","TYROL",1994,1,0.2208775
"5153","PFONS","TYROL",1986,1,0.2472089
"5154","PFONS","TYROL",1983,1,0.2857143
"5155","PFONS","TYROL",1990,1,0.2882883
"5156","PFUNDS","TYROL",1990,1,0.3024645
"5157","PFUNDS","TYROL",1983,1,0.3392857
"5158","PFUNDS","TYROL",1986,1,0.2952816
"5159","PFUNDS","TYROL",1994,1,0.3112283
"5160","PIANS","TYROL",1990,1,0.3257919
"5161","PIANS","TYROL",1994,1,0.3261802
"5162","PIANS","TYROL",1986,1,0.2887931
"5163","PIANS","TYROL",1983,1,0.3416857
"5164","PIBERBACH","UPPERAUSTRIA",1990,0,0.4932362
"5165","PIBERBACH","UPPERAUSTRIA",1994,0,0.4305263
"5166","PIBERBACH","UPPERAUSTRIA",1983,0,0.5245714
"5167","PIBERBACH","UPPERAUSTRIA",1986,0,0.469546
"5168","PIBEREGG","STYRIA",1994,1,0.4609666
"5169","PIBEREGG","STYRIA",1986,1,0.6245847
"5170","PIBEREGG","STYRIA",1990,1,0.5700326
"5171","PIBEREGG","STYRIA",1983,1,0.6634304
"5172","PICHL-KAINISCH","STYRIA",1986,1,0.3201581
"5173","PICHL-KAINISCH","STYRIA",1994,1,0.4853659
"5174","PICHL-KAINISCH","STYRIA",1990,1,0.2796116
"5175","PICHL-KAINISCH","STYRIA",1983,1,0.3555556
"5176","PICHL-PREUNEGG","STYRIA",1990,1,0.4976852
"5177","PICHL-PREUNEGG","STYRIA",1994,1,0.2018692
"5178","PICHL-PREUNEGG","STYRIA",1986,1,0.4382284
"5179","PICHL-PREUNEGG","STYRIA",1983,1,0.4813084
"5180","PICHL/WELS","UPPERAUSTRIA",1994,0,0.2809648
"5181","PICHL/WELS","UPPERAUSTRIA",1990,0,0.3738255
"5182","PICHL/WELS","UPPERAUSTRIA",1983,0,0.3934312
"5183","PICHL/WELS","UPPERAUSTRIA",1986,0,0.3517423
"5184","PIERBACH","UPPERAUSTRIA",1990,0,0.270979
"5185","PIERBACH","UPPERAUSTRIA",1983,0,0.2915129
"5186","PIERBACH","UPPERAUSTRIA",1994,0,0.2103448
"5187","PIERBACH","UPPERAUSTRIA",1986,0,0.2468468
"5188","PIESENDORF","SALZBURG",1986,0,0.4233948
"5189","PIESENDORF","SALZBURG",1994,0,0.3299583
"5190","PIESENDORF","SALZBURG",1983,0,0.4891892
"5191","PIESENDORF","SALZBURG",1990,0,0.4213448
"5192","PILGERSDORF","BURGENLAND",1983,0,0.2469671
"5193","PILGERSDORF","BURGENLAND",1986,0,0.2523605
"5194","PILGERSDORF","BURGENLAND",1994,0,0.2444254
"5195","PILGERSDORF","BURGENLAND",1990,0,0.3163793
"5196","PILL","TYROL",1990,1,0.28463
"5197","PILL","TYROL",1994,1,0.1941545
"5198","PILL","TYROL",1986,1,0.2576923
"5199","PILL","TYROL",1983,1,0.2978261
"5200","PILLICHSDORF","LOWERAUSTRIA",1990,0,0.239726
"5201","PILLICHSDORF","LOWERAUSTRIA",1983,0,0.2780027
"5202","PILLICHSDORF","LOWERAUSTRIA",1986,0,0.2640751
"5203","PILLICHSDORF","LOWERAUSTRIA",1994,0,0.2346521
"5204","PILSBACH","UPPERAUSTRIA",1994,0,0.3386243
"5205","PILSBACH","UPPERAUSTRIA",1983,0,0.3467492
"5206","PILSBACH","UPPERAUSTRIA",1986,0,0.3314121
"5207","PILSBACH","UPPERAUSTRIA",1990,0,0.3813559
"5208","PINGGAU","STYRIA",1986,1,0.3070582
"5209","PINGGAU","STYRIA",1983,1,0.3430233
"5210","PINGGAU","STYRIA",1990,1,0.3287037
"5211","PINGGAU","STYRIA",1994,1,0.3485952
"5212","PINKAFELD","BURGENLAND",1990,0,0.4674019
"5213","PINKAFELD","BURGENLAND",1994,0,0.4039645
"5214","PINKAFELD","BURGENLAND",1983,0,0.4871709
"5215","PINKAFELD","BURGENLAND",1986,0,0.4681268
"5216","PINSDORF","UPPERAUSTRIA",1990,0,0.515121
"5217","PINSDORF","UPPERAUSTRIA",1986,0,0.5114428
"5218","PINSDORF","UPPERAUSTRIA",1983,0,0.5635504
"5219","PINSDORF","UPPERAUSTRIA",1994,0,0.4388014
"5220","PINSWANG","TYROL",1983,1,0.1775701
"5221","PINSWANG","TYROL",1990,1,0.235
"5222","PINSWANG","TYROL",1994,1,0.2040816
"5223","PINSWANG","TYROL",1986,1,0.1711712
"5224","PIRCHING/TRAUBENBERG","STYRIA",1994,1,0.1577061
"5225","PIRCHING/TRAUBENBERG","STYRIA",1983,1,0.2714286
"5226","PIRCHING/TRAUBENBERG","STYRIA",1986,1,0.2002488
"5227","PIRCHING/TRAUBENBERG","STYRIA",1990,1,0.234657
"5228","PIRINGSDORF","BURGENLAND",1983,0,0.3661417
"5229","PIRINGSDORF","BURGENLAND",1986,0,0.3690476
"5230","PIRINGSDORF","BURGENLAND",1990,0,0.4185366
"5231","PIRINGSDORF","BURGENLAND",1994,0,0.4161905
"5232","PIRKA","STYRIA",1994,1,0.3849372
"5233","PIRKA","STYRIA",1990,1,0.4836237
"5234","PIRKA","STYRIA",1986,1,0.4907407
"5235","PIRKA","STYRIA",1983,1,0.5597692
"5236","PISCHELSDORF/ENGELBACH","UPPERAUSTRIA",1994,0,0.1678005
"5237","PISCHELSDORF/ENGELBACH","UPPERAUSTRIA",1983,0,0.2639198
"5238","PISCHELSDORF/ENGELBACH","UPPERAUSTRIA",1986,0,0.2294182
"5239","PISCHELSDORF/ENGELBACH","UPPERAUSTRIA",1990,0,0.2161572
"5240","PISTORF","STYRIA",1986,1,0.4782609
"5241","PISTORF","STYRIA",1994,1,0.4718826
"5242","PISTORF","STYRIA",1983,1,0.4950249
"5243","PISTORF","STYRIA",1990,1,0.5496454
"5244","PITSCHGAU","STYRIA",1994,1,0.529
"5245","PITSCHGAU","STYRIA",1983,1,0.6318957
"5246","PITSCHGAU","STYRIA",1990,1,0.5577109
"5247","PITSCHGAU","STYRIA",1986,1,0.5685484
"5248","PITTEN","LOWERAUSTRIA",1990,0,0.5253399
"5249","PITTEN","LOWERAUSTRIA",1983,0,0.5601156
"5250","PITTEN","LOWERAUSTRIA",1986,0,0.5316309
"5251","PITTEN","LOWERAUSTRIA",1994,0,0.4379699
"5252","PITZENBERG","UPPERAUSTRIA",1990,0,0.2889734
"5253","PITZENBERG","UPPERAUSTRIA",1983,0,0.2433628
"5254","PITZENBERG","UPPERAUSTRIA",1994,0,0.196
"5255","PITZENBERG","UPPERAUSTRIA",1986,0,0.2420635
"5256","PLAINFELD","SALZBURG",1990,0,0.3454545
"5257","PLAINFELD","SALZBURG",1986,0,0.2764977
"5258","PLAINFELD","SALZBURG",1994,0,0.245935
"5259","PLAINFELD","SALZBURG",1983,0,0.3324251
"5260","PODERSDORF/SEE","BURGENLAND",1994,0,0.286859
"5261","PODERSDORF/SEE","BURGENLAND",1983,0,0.340081
"5262","PODERSDORF/SEE","BURGENLAND",1986,0,0.3085443
"5263","PODERSDORF/SEE","BURGENLAND",1990,0,0.3056951
"5264","POECHLARN","LOWERAUSTRIA",1983,0,0.5394349
"5265","POECHLARN","LOWERAUSTRIA",1986,0,0.5034072
"5266","POECHLARN","LOWERAUSTRIA",1994,0,0.416129
"5267","POECHLARN","LOWERAUSTRIA",1990,0,0.5022302
"5268","POEGGSTALL","LOWERAUSTRIA",1994,0,0.2634977
"5269","POEGGSTALL","LOWERAUSTRIA",1990,0,0.3085167
"5270","POEGGSTALL","LOWERAUSTRIA",1983,0,0.3350694
"5271","POEGGSTALL","LOWERAUSTRIA",1986,0,0.2870424
"5272","POELFING-BRUNN","STYRIA",1983,1,0.6413633
"5273","POELFING-BRUNN","STYRIA",1994,1,0.5356265
"5274","POELFING-BRUNN","STYRIA",1986,1,0.6204545
"5275","POELFING-BRUNN","STYRIA",1990,1,0.5863914
"5276","POELLA","LOWERAUSTRIA",1986,0,0.2644874
"5277","POELLA","LOWERAUSTRIA",1994,0,0.2107766
"5278","POELLA","LOWERAUSTRIA",1983,0,0.3077939
"5279","POELLA","LOWERAUSTRIA",1990,0,0.2819315
"5280","POELLAU","STYRIA",1990,1,0.4141926
"5281","POELLAU","STYRIA",1986,1,0.3588771
"5282","POELLAU","STYRIA",1983,1,0.3996877
"5283","POELLAU","STYRIA",1994,1,0.3622222
"5284","POELLAUBERG","STYRIA",1990,1,0.296832
"5285","POELLAUBERG","STYRIA",1994,1,0.2426319
"5286","POELLAUBERG","STYRIA",1986,1,0.2695773
"5287","POELLAUBERG","STYRIA",1983,1,0.2900653
"5288","POELS","STYRIA",1994,1,0.5962244
"5289","POELS","STYRIA",1990,1,0.6390361
"5290","POELS","STYRIA",1986,1,0.6477219
"5291","POELS","STYRIA",1983,1,0.7092031
"5292","POENDORF","UPPERAUSTRIA",1994,0,0.314308
"5293","POENDORF","UPPERAUSTRIA",1990,0,0.3555008
"5294","POENDORF","UPPERAUSTRIA",1983,0,0.3672414
"5295","POENDORF","UPPERAUSTRIA",1986,0,0.3380165
"5296","POERTSCHACH/WOERTHER SEE","CARINTHIA",1990,1,0.4756722
"5297","POERTSCHACH/WOERTHER SEE","CARINTHIA",1983,1,0.4006536
"5298","POERTSCHACH/WOERTHER SEE","CARINTHIA",1994,1,0.2217742
"5299","POERTSCHACH/WOERTHER SEE","CARINTHIA",1986,1,0.3027582
"5300","POETTELSDORF","BURGENLAND",1986,0,0.4583652
"5301","POETTELSDORF","BURGENLAND",1994,0,0.4009701
"5302","POETTELSDORF","BURGENLAND",1983,0,0.4644513
"5303","POETTELSDORF","BURGENLAND",1990,0,0.462171
"5304","POETTING","UPPERAUSTRIA",1994,0,0.163142
"5305","POETTING","UPPERAUSTRIA",1990,0,0.2145669
"5306","POETTING","UPPERAUSTRIA",1983,0,0.2396166
"5307","POETTING","UPPERAUSTRIA",1986,0,0.1876923
"5308","POETTSCHING","BURGENLAND",1990,0,0.6103806
"5309","POETTSCHING","BURGENLAND",1994,0,0.5157894
"5310","POETTSCHING","BURGENLAND",1986,0,0.6160221
"5311","POETTSCHING","BURGENLAND",1983,0,0.6412162
"5312","POGGERSDORF","CARINTHIA",1994,1,0.3918919
"5313","POGGERSDORF","CARINTHIA",1983,1,0.5686416
"5314","POGGERSDORF","CARINTHIA",1986,1,0.4939219
"5315","POGGERSDORF","CARINTHIA",1990,1,0.282665
"5316","POLLHAM","UPPERAUSTRIA",1986,0,0.2080153
"5317","POLLHAM","UPPERAUSTRIA",1994,0,0.140873
"5318","POLLHAM","UPPERAUSTRIA",1990,0,0.2134146
"5319","POLLHAM","UPPERAUSTRIA",1983,0,0.2350674
"5320","POLLING/INNKREIS","UPPERAUSTRIA",1983,0,0.2972973
"5321","POLLING/INNKREIS","UPPERAUSTRIA",1994,0,0.2077052
"5322","POLLING/INNKREIS","UPPERAUSTRIA",1986,0,0.2593193
"5323","POLLING/INNKREIS","UPPERAUSTRIA",1990,0,0.2940199
"5324","POLLING/TIROL","TYROL",1983,1,0.3769968
"5325","POLLING/TIROL","TYROL",1994,1,0.2307692
"5326","POLLING/TIROL","TYROL",1990,1,0.3358779
"5327","POLLING/TIROL","TYROL",1986,1,0.3162393
"5328","POPPENDORF","STYRIA",1986,1,0.0872211
"5329","POPPENDORF","STYRIA",1994,1,0.0958606
"5330","POPPENDORF","STYRIA",1990,1,0.1136842
"5331","POPPENDORF","STYRIA",1983,1,0.0911063
"5332","POTTENDORF","LOWERAUSTRIA",1986,0,0.5623163
"5333","POTTENDORF","LOWERAUSTRIA",1983,0,0.6120614
"5334","POTTENDORF","LOWERAUSTRIA",1990,0,0.5681818
"5335","POTTENDORF","LOWERAUSTRIA",1994,0,0.4778654
"5336","POTTENSTEIN","LOWERAUSTRIA",1986,0,0.5225878
"5337","POTTENSTEIN","LOWERAUSTRIA",1983,0,0.5790646
"5338","POTTENSTEIN","LOWERAUSTRIA",1994,0,0.4403614
"5339","POTTENSTEIN","LOWERAUSTRIA",1990,0,0.4941725
"5340","POYSDORF","LOWERAUSTRIA",1986,0,0.2560689
"5341","POYSDORF","LOWERAUSTRIA",1994,0,0.2258631
"5342","POYSDORF","LOWERAUSTRIA",1990,0,0.2727273
"5343","POYSDORF","LOWERAUSTRIA",1983,0,0.2680548
"5344","PRAM","UPPERAUSTRIA",1994,0,0.1986368
"5345","PRAM","UPPERAUSTRIA",1986,0,0.2502397
"5346","PRAM","UPPERAUSTRIA",1983,0,0.2645951
"5347","PRAM","UPPERAUSTRIA",1990,0,0.2357143
"5348","PRAMBACHKIRCHEN","UPPERAUSTRIA",1983,0,0.3258902
"5349","PRAMBACHKIRCHEN","UPPERAUSTRIA",1990,0,0.3297806
"5350","PRAMBACHKIRCHEN","UPPERAUSTRIA",1994,0,0.2773366
"5351","PRAMBACHKIRCHEN","UPPERAUSTRIA",1986,0,0.3185841
"5352","PRAMET","UPPERAUSTRIA",1990,0,0.3679868
"5353","PRAMET","UPPERAUSTRIA",1994,0,0.2896552
"5354","PRAMET","UPPERAUSTRIA",1983,0,0.3934142
"5355","PRAMET","UPPERAUSTRIA",1986,0,0.3807107
"5356","PREDLITZ-TURRACH","STYRIA",1994,1,0.36
"5357","PREDLITZ-TURRACH","STYRIA",1983,1,0.450727
"5358","PREDLITZ-TURRACH","STYRIA",1986,1,0.4163934
"5359","PREDLITZ-TURRACH","STYRIA",1990,1,0.403537
"5360","PREGARTEN","UPPERAUSTRIA",1986,0,0.4563601
"5361","PREGARTEN","UPPERAUSTRIA",1994,0,0.4167267
"5362","PREGARTEN","UPPERAUSTRIA",1983,0,0.5059402
"5363","PREGARTEN","UPPERAUSTRIA",1990,0,0.476929
"5364","PREITENEGG","CARINTHIA",1990,1,0.3757882
"5365","PREITENEGG","CARINTHIA",1983,1,0.4454203
"5366","PREITENEGG","CARINTHIA",1986,1,0.382104
"5367","PREITENEGG","CARINTHIA",1994,1,0.3388535
"5368","PRELLENKIRCHEN","LOWERAUSTRIA",1986,0,0.2573624
"5369","PRELLENKIRCHEN","LOWERAUSTRIA",1994,0,0.2444444
"5370","PRELLENKIRCHEN","LOWERAUSTRIA",1990,0,0.2920354
"5371","PRELLENKIRCHEN","LOWERAUSTRIA",1983,0,0.2842767
"5372","PRESSBAUM","LOWERAUSTRIA",1994,0,0.3005213
"5373","PRESSBAUM","LOWERAUSTRIA",1986,0,0.3993319
"5374","PRESSBAUM","LOWERAUSTRIA",1983,0,0.4228395
"5375","PRESSBAUM","LOWERAUSTRIA",1990,0,0.3738257
"5376","PRESSGUTS","STYRIA",1990,1,0.2995781
"5377","PRESSGUTS","STYRIA",1986,1,0.2931035
"5378","PRESSGUTS","STYRIA",1983,1,0.371179
"5379","PRESSGUTS","STYRIA",1994,1,0.2594142
"5380","PRIGGLITZ","LOWERAUSTRIA",1983,0,0.4213836
"5381","PRIGGLITZ","LOWERAUSTRIA",1994,0,0.3405573
"5382","PRIGGLITZ","LOWERAUSTRIA",1990,0,0.4217252
"5383","PRIGGLITZ","LOWERAUSTRIA",1986,0,0.400641
"5384","PRINZERSDORF","LOWERAUSTRIA",1994,0,0.3316953
"5385","PRINZERSDORF","LOWERAUSTRIA",1990,0,0.4037559
"5386","PRINZERSDORF","LOWERAUSTRIA",1983,0,0.4512947
"5387","PRINZERSDORF","LOWERAUSTRIA",1986,0,0.4066339
"5388","PROLEB","STYRIA",1986,1,0.5875598
"5389","PROLEB","STYRIA",1994,1,0.5168642
"5390","PROLEB","STYRIA",1983,1,0.6479915
"5391","PROLEB","STYRIA",1990,1,0.5723385
"5392","PROTTES","LOWERAUSTRIA",1994,0,0.3861004
"5393","PROTTES","LOWERAUSTRIA",1983,0,0.4903723
"5394","PROTTES","LOWERAUSTRIA",1986,0,0.4519231
"5395","PROTTES","LOWERAUSTRIA",1990,0,0.5207317
"5396","PRUGGERN","STYRIA",1986,1,0.2953488
"5397","PRUGGERN","STYRIA",1983,1,0.4029851
"5398","PRUGGERN","STYRIA",1990,1,0.3405276
"5399","PRUGGERN","STYRIA",1994,1,0.2860636
"5400","PRUTZ","TYROL",1994,1,0.2827822
"5401","PRUTZ","TYROL",1990,1,0.3289941
"5402","PRUTZ","TYROL",1983,1,0.3354839
"5403","PRUTZ","TYROL",1986,1,0.2945454
"5404","PUCH/HALLEIN","SALZBURG",1994,0,0.3575447
"5405","PUCH/HALLEIN","SALZBURG",1990,0,0.4448711
"5406","PUCH/HALLEIN","SALZBURG",1983,0,0.4682676
"5407","PUCH/HALLEIN","SALZBURG",1986,0,0.4160858
