name,state,year,treated,socialist_voteshare
KLINGENBACH,BURGENLAND,1994,0,0.6070039
KOTTINGBRUNN,LOWERAUSTRIA,1986,0,0.6069959
OBERDORF/BURGENLAND,BURGENLAND,1986,0,0.6066482
WINDEN/SEE,BURGENLAND,1990,0,0.606414
LUFTENBERG/DONAU,UPPERAUSTRIA,1990,0,0.6063029
ST.AEGYD/NEUWALDE,LOWERAUSTRIA,1986,0,0.6062737
SCHREMS,LOWERAUSTRIA,1986,0,0.6062071
HERZOGENBURG,LOWERAUSTRIA,1983,0,0.6060542
MUEHLBACH/HOCHKOENIG,SALZBURG,1986,0,0.606
MARIA-LANZENDORF,LOWERAUSTRIA,1983,0,0.6058302
HIRTENBERG,LOWERAUSTRIA,1994,0,0.6052632
BAERNBACH,STYRIA,1994,1,0.6052402
GRUENBACH/SCHNEEBERG,LOWERAUSTRIA,1990,0,0.6052009
LUFTENBERG/DONAU,UPPERAUSTRIA,1986,0,0.6050217
NEUFELD/LEITHA,BURGENLAND,1994,0,0.6046243
SEEBENSTEIN,LOWERAUSTRIA,1983,0,0.6045519
KINDBERG,STYRIA,1986,1,0.6044158
STADL/MUR,STYRIA,1990,1,0.604336
MAUTHAUSEN,UPPERAUSTRIA,1986,0,0.6042781
ST.MAREIN/MUERZTAL,STYRIA,1986,1,0.6042335
PERSENBEUG-GOTTSDORF,LOWERAUSTRIA,1986,0,0.6037441
LEOPOLDSDORF,LOWERAUSTRIA,1986,0,0.603352
GRAFENSCHACHEN,BURGENLAND,1986,0,0.6033275
STADL/MUR,STYRIA,1986,1,0.6032172
NEUDAU,STYRIA,1990,1,0.6030928
SITTERSDORF,CARINTHIA,1983,1,0.6030075
ANGERN/MARCH,LOWERAUSTRIA,1983,0,0.6026852
BAERNKOPF,LOWERAUSTRIA,1983,0,0.602459
ATTNANG-PUCHHEIM,UPPERAUSTRIA,1983,0,0.6022791
WINDEN/SEE,BURGENLAND,1983,0,0.6017699
LEOBERSDORF,LOWERAUSTRIA,1986,0,0.6017536
ANSFELDEN,UPPERAUSTRIA,1986,0,0.6017284
SCHLAG/THALBERG,STYRIA,1990,1,0.6017192
BAERNKOPF,LOWERAUSTRIA,1994,0,0.6016598
TECHELSBERG/WOERTHER SEE,CARINTHIA,1983,1,0.6014298
HAUSBRUNN,LOWERAUSTRIA,1986,0,0.6013514
BRIGITTENAU,VIENNA,1990,0,0.6013265
MARCHEGG,LOWERAUSTRIA,1990,0,0.6012622
MALTA,CARINTHIA,1983,1,0.6012007
LAAKIRCHEN,UPPERAUSTRIA,1986,0,0.6009202
HIMBERG,LOWERAUSTRIA,1990,0,0.6008242
WAGNA,STYRIA,1990,1,0.6007533
BALDRAMSDORF,CARINTHIA,1983,1,0.6005586
KLAUS/PYHRNBAHN,UPPERAUSTRIA,1990,0,0.6005435
SPIELBERG/KNITTELFELD,STYRIA,1983,1,0.6004558
LEOPOLDSDORF/MARCHFELDE,LOWERAUSTRIA,1990,0,0.6001381
KOBERSDORF,BURGENLAND,1986,0,0.5998434
STOCKERAU,LOWERAUSTRIA,1983,0,0.599528
ST.POELTEN (STADT),LOWERAUSTRIA,1983,0,0.5993118
REISSECK,CARINTHIA,1983,1,0.5990499
HAFNING/TROFAIACH,STYRIA,1983,1,0.5987599
ANDAU,BURGENLAND,1990,0,0.5987428
SCHWARZENBACH,LOWERAUSTRIA,1990,0,0.5987342
MAUTHAUSEN,UPPERAUSTRIA,1990,0,0.5986471
WEISSENSTEIN,CARINTHIA,1983,1,0.5985589
ST.AEGYD/NEUWALDE,LOWERAUSTRIA,1990,0,0.5985483
THERESIENFELD,LOWERAUSTRIA,1983,0,0.5983702
SCHWARZAU/GEBIRGE,LOWERAUSTRIA,1983,0,0.5983051
MITTERDORF/MUERZTAL,STYRIA,1986,1,0.5980656
RINGELSDORF-NIEDERABSDORF,LOWERAUSTRIA,1990,0,0.5978886
HORNSTEIN,BURGENLAND,1986,0,0.5976872
ST.VALENTIN,LOWERAUSTRIA,1986,0,0.5975758
PERSENBEUG-GOTTSDORF,LOWERAUSTRIA,1983,0,0.5974843
SPILLERN,LOWERAUSTRIA,1986,0,0.5974441
HAUSBRUNN,LOWERAUSTRIA,1990,0,0.597037
PETZENKIRCHEN,LOWERAUSTRIA,1983,0,0.5970149
MUERZSTEG,STYRIA,1994,1,0.5969388
LEOBERSDORF,LOWERAUSTRIA,1990,0,0.5967038
BRUECKL,CARINTHIA,1983,1,0.5966759
RADENTHEIN,CARINTHIA,1983,1,0.5966272
OBERTRAUN,UPPERAUSTRIA,1990,0,0.5965251
LANZENDORF,LOWERAUSTRIA,1990,0,0.5964125
BISCHOFSHOFEN,SALZBURG,1990,0,0.5963802
POELS,STYRIA,1994,1,0.5962244
OLBENDORF,BURGENLAND,1994,0,0.5962059
BOCKSDORF,BURGENLAND,1983,0,0.5961723
SCHWARZACH/PONGAU,SALZBURG,1986,0,0.5961028
HALLSTATT,UPPERAUSTRIA,1983,0,0.5960526
ROSENTAL/KAINACH,STYRIA,1994,1,0.595952
ALTHOFEN,CARINTHIA,1983,1,0.595435
LAVAMUEND,CARINTHIA,1990,1,0.5953488
ASTEN,UPPERAUSTRIA,1990,0,0.5948851
PERNITZ,LOWERAUSTRIA,1990,0,0.5946745
FLORIDSDORF,VIENNA,1990,0,0.5945576
STRASSHOF/NORDBAHN,LOWERAUSTRIA,1990,0,0.5945485
DONNERSBACHWALD,STYRIA,1983,1,0.5944445
WEYER MARKT,UPPERAUSTRIA,1983,0,0.5944141
WINDEN/SEE,BURGENLAND,1986,0,0.5944056
NIKLASDORF,STYRIA,1994,1,0.5943255
BERNSTEIN,BURGENLAND,1983,0,0.594012
ALKOVEN,UPPERAUSTRIA,1983,0,0.593962
SIGLESS,BURGENLAND,1986,0,0.593835
FOHNSDORF,STYRIA,1990,1,0.5935983
ST.LORENZEN/MUERZTAL,STYRIA,1983,1,0.5934874
GRAFENBACH-ST.VALENTIN,LOWERAUSTRIA,1990,0,0.5934677
WEISSENBACH/ENNS,STYRIA,1986,1,0.5934066
EGGENDORF,LOWERAUSTRIA,1990,0,0.5933794
BERGHAUSEN,STYRIA,1983,1,0.5931035
MUERZHOFEN,STYRIA,1990,1,0.5930435
TRAISMAUER,LOWERAUSTRIA,1983,0,0.5929959
OFTERING,UPPERAUSTRIA,1983,0,0.5929283
GLANEGG,CARINTHIA,1983,1,0.5928571
ST.MICHAEL/OBERSTEIERMARK,STYRIA,1990,1,0.5927856
STALLHOF,STYRIA,1986,1,0.5927052
BISCHOFSHOFEN,SALZBURG,1986,0,0.5926175
DEUTSCHFEISTRITZ,STYRIA,1983,1,0.5923936
EBERNDORF,CARINTHIA,1983,1,0.5923275
PEGGAU,STYRIA,1983,1,0.592145
LICHTENWOERTH,LOWERAUSTRIA,1986,0,0.5917431
KOBERSDORF,BURGENLAND,1990,0,0.5916601
FINKENSTEIN,CARINTHIA,1983,1,0.5916364
EBREICHSDORF,LOWERAUSTRIA,1986,0,0.5916203
WOELLERSDORF-STEINAB.,LOWERAUSTRIA,1986,0,0.5916052
DONNERSBACHWALD,STYRIA,1986,1,0.5913461
ASTEN,UPPERAUSTRIA,1986,0,0.5910653
LAVAMUEND,CARINTHIA,1986,1,0.5909472
ANGERN/MARCH,LOWERAUSTRIA,1986,0,0.590932
RADMER,STYRIA,1994,1,0.5909091
SCHWARZENBACH,LOWERAUSTRIA,1986,0,0.5906801
ROHRBACH/MATTERSBURG,BURGENLAND,1983,0,0.5906196
FERNDORF,CARINTHIA,1990,1,0.5905512
LACKENBACH,BURGENLAND,1986,0,0.5905172
STADL-PAURA,UPPERAUSTRIA,1986,0,0.5905157
KAPFENBERG,STYRIA,1994,1,0.5903783
THOERL,STYRIA,1994,1,0.5902873
EBREICHSDORF,LOWERAUSTRIA,1990,0,0.5901765
KOETTMANNSDORF,CARINTHIA,1983,1,0.5900929
STEINFELD,CARINTHIA,1983,1,0.5899726
ROHRBACH-STEINBERG,STYRIA,1983,1,0.58967
BREITENAU/HOCHLANTSCH,STYRIA,1986,1,0.5896415
DONAUSTADT,VIENNA,1990,0,0.5895758
SCHWADORF,LOWERAUSTRIA,1994,0,0.5892157
ST.ILGEN,STYRIA,1983,1,0.5891089
WOELLERSDORF-STEINAB.,LOWERAUSTRIA,1990,0,0.5890263
NOETSCH/GAILTAL,CARINTHIA,1983,1,0.5886427
SITTERSDORF,CARINTHIA,1990,1,0.588453
STEINBRUNN,BURGENLAND,1994,0,0.5883392
ACHAU,LOWERAUSTRIA,1986,0,0.5883362
ST.GEORGEN/LAENGSEE,CARINTHIA,1983,1,0.5883226
ANSFELDEN,UPPERAUSTRIA,1990,0,0.5879932
LENZIG,UPPERAUSTRIA,1994,0,0.5878574
LOOSDORF,LOWERAUSTRIA,1983,0,0.5877934
SCHWARZENBACH,LOWERAUSTRIA,1994,0,0.5877763
NOETSCH/GAILTAL,CARINTHIA,1990,1,0.5875744
PROLEB,STYRIA,1986,1,0.5875598
PAYERBACH,LOWERAUSTRIA,1983,0,0.5875462
ZELL,CARINTHIA,1994,1,0.5875
YBBS/DONAU,LOWERAUSTRIA,1983,0,0.5874597
APFELBERG,STYRIA,1986,1,0.5873452
KIRCHBERG-THENING,UPPERAUSTRIA,1983,0,0.5872757
SCHWARZAU/STEINFELDE,LOWERAUSTRIA,1983,0,0.587146
MOGERSDORF,BURGENLAND,1983,0,0.5870588
EIBISWALD,STYRIA,1983,1,0.5869219
DEUTSCH KALTENBRUNN,BURGENLAND,1983,0,0.5867971
ST.GEORGEN/GUSEN,UPPERAUSTRIA,1983,0,0.5867476
SIGLESS,BURGENLAND,1990,0,0.5866543
ST.PANTALEON,UPPERAUSTRIA,1983,0,0.5866455
KROTTENDORF,STYRIA,1983,1,0.586515
HALL,STYRIA,1983,1,0.5864198
POELFING-BRUNN,STYRIA,1990,1,0.5863914
WEISSENBACH/ENNS,STYRIA,1990,1,0.5863636
SPILLERN,LOWERAUSTRIA,1990,0,0.5862069
HOHENBERG,LOWERAUSTRIA,1990,0,0.586116
BERNSTEIN,BURGENLAND,1990,0,0.5856974
WIENER NEUSTADT (STADT),LOWERAUSTRIA,1990,0,0.5856587
ST.MICHAEL/OBERSTEIERMARK,STYRIA,1986,1,0.5856109
SOBOTH,STYRIA,1983,1,0.5855856
GRAFENBACH-ST.VALENTIN,LOWERAUSTRIA,1986,0,0.5855488
WAGNA,STYRIA,1986,1,0.5851373
RABENWALD,STYRIA,1990,1,0.584989
TIMELKAM,UPPERAUSTRIA,1983,0,0.5848057
SCHWARZAU/GEBIRGE,LOWERAUSTRIA,1986,0,0.5846422
KLEIN-POECHLARN,LOWERAUSTRIA,1983,0,0.5844827
EISGARN,LOWERAUSTRIA,1983,0,0.5844128
BAD BLEIBERG,CARINTHIA,1994,1,0.5841742
LANZENKIRCHEN,LOWERAUSTRIA,1983,0,0.584
VILLACH (LAND),CARINTHIA,1983,1,0.5839221
PARSCHLUG,STYRIA,1986,1,0.583878
STINATZ,BURGENLAND,1994,0,0.5837054
LEOPOLDSTADT,VIENNA,1983,0,0.5836954
RAIDING,BURGENLAND,1983,0,0.5836791
GROSSLOBMING,STYRIA,1983,1,0.5836735
OBDACH,STYRIA,1983,1,0.5833998
ST.ANDRAE,CARINTHIA,1983,1,0.5833468
ALTAUSSEE,STYRIA,1990,1,0.5833333
JUDENDORF-STRASSENGEL,STYRIA,1983,1,0.5831074
DEUTSCH KALTENBRUNN,BURGENLAND,1990,0,0.5830564
ST.STEFAN/LEOBEN,STYRIA,1986,1,0.5828179
GAMING,LOWERAUSTRIA,1986,0,0.5822329
SCHLAG/THALBERG,STYRIA,1986,1,0.5822222
ST.GALLEN,STYRIA,1990,1,0.582218
SCHLAG/THALBERG,STYRIA,1983,1,0.5821596
OBERTRAUN,UPPERAUSTRIA,1994,0,0.5821501
PERNEGG/MUR,STYRIA,1990,1,0.5820652
GLOGGNITZ,LOWERAUSTRIA,1986,0,0.5819944
GAMING,LOWERAUSTRIA,1990,0,0.5819672
PARNDORF,BURGENLAND,1994,0,0.5818731
PASCHING,UPPERAUSTRIA,1983,0,0.581872
ST.GALLEN,STYRIA,1986,1,0.5816994
WEYER LAND,UPPERAUSTRIA,1983,0,0.5815927
MARIASDORF,BURGENLAND,1983,0,0.5815523
LINZ (STADT),UPPERAUSTRIA,1983,0,0.5814998
UEBELBACH,STYRIA,1983,1,0.5814739
PERNEGG/MUR,STYRIA,1986,1,0.5813586
ANGERN/MARCH,LOWERAUSTRIA,1990,0,0.5812562
ROTTENMANN,STYRIA,1986,1,0.5809888
OBERSIEBENBRUNN,LOWERAUSTRIA,1983,0,0.5809641
RAIDING,BURGENLAND,1990,0,0.5806451
STOOB,BURGENLAND,1994,0,0.5804662
HAUSBRUNN,LOWERAUSTRIA,1994,0,0.5804312
HERZOGENBURG,LOWERAUSTRIA,1990,0,0.5802626
BAERNKOPF,LOWERAUSTRIA,1986,0,0.5802469
VILLACH (STADT),CARINTHIA,1983,1,0.5801469
ST.MARGARETHEN/ROSENTAL,CARINTHIA,1983,1,0.5800294
ROHRBACH-STEINBERG,STYRIA,1990,1,0.58
DEUTSCH KALTENBRUNN,BURGENLAND,1986,0,0.5799836
ST.VALENTIN,LOWERAUSTRIA,1990,0,0.5798848
RABENWALD,STYRIA,1994,1,0.5795207
MARIASDORF,BURGENLAND,1986,0,0.5795053
HERZOGENBURG,LOWERAUSTRIA,1986,0,0.579445
HOCHFILZEN,TYROL,1983,1,0.5793529
POTTENSTEIN,LOWERAUSTRIA,1983,0,0.5790646
MATTIGHOFEN,UPPERAUSTRIA,1983,0,0.5790421
HUETTENBERG,CARINTHIA,1994,1,0.5790297
ACHAU,LOWERAUSTRIA,1990,0,0.5789474
OTTAKRING,VIENNA,1986,0,0.5788653
LOIPERSBACH/BURGENLAND,BURGENLAND,1994,0,0.5786083
GRAFENSCHACHEN,BURGENLAND,1994,0,0.5784149
LEOPOLDSDORF,LOWERAUSTRIA,1990,0,0.5783511
GATTENDORF,BURGENLAND,1983,0,0.5783212
MARCHTRENK,UPPERAUSTRIA,1986,0,0.5782686
LACKENBACH,BURGENLAND,1990,0,0.5782414
FREILAND/DEUTSCHLANDSBERG,STYRIA,1990,1,0.5780404
PETZENKIRCHEN,LOWERAUSTRIA,1986,0,0.5779221
STANZ/MUERZTAL,STYRIA,1983,1,0.5777126
KINDBERG,STYRIA,1990,1,0.5777004
WARTBERG/MUERZTAL,STYRIA,1990,1,0.5773913
MARCHTRENK,UPPERAUSTRIA,1990,0,0.5773616
GRALLA,STYRIA,1983,1,0.5772558
HOHENBERG,LOWERAUSTRIA,1986,0,0.5772218
KOHLSCHWARZ,STYRIA,1983,1,0.5772201
LOOSDORF,LOWERAUSTRIA,1990,0,0.5771506
ROTENTURM/PINKA,BURGENLAND,1983,0,0.5770457
MUENCHENDORF,LOWERAUSTRIA,1983,0,0.577027
GERASDORF/WIEN,LOWERAUSTRIA,1983,0,0.5770096
LIESING,VIENNA,1983,0,0.576768
ST.JAKOB/ROSENTAL,CARINTHIA,1986,1,0.5764788
SCHREMS/FROHNLEITEN,STYRIA,1983,1,0.5763158
PAUDORF,LOWERAUSTRIA,1983,0,0.5761974
MICHELDORF/OBEROESTER.,UPPERAUSTRIA,1983,0,0.5759946
GLOGGNITZ,LOWERAUSTRIA,1990,0,0.5759841
GUTENBRUNN,LOWERAUSTRIA,1983,0,0.5759036
GRUNDLSEE,STYRIA,1983,1,0.5758294
ERLACH,LOWERAUSTRIA,1986,0,0.575797
ROHRBACH/LAFNITZ,STYRIA,1986,1,0.5754438
HOERSCHING,UPPERAUSTRIA,1983,0,0.5752633
PETZENKIRCHEN,LOWERAUSTRIA,1990,0,0.575233
REICHENAU/RAX,LOWERAUSTRIA,1983,0,0.5749071
EHRENHAUSEN,STYRIA,1983,1,0.5748032
RINGELSDORF-NIEDERABSDORF,LOWERAUSTRIA,1983,0,0.5747232
WIMPASSING/SCHWARZATALE,LOWERAUSTRIA,1994,0,0.5747232
ROHRBACH/MATTERSBURG,BURGENLAND,1990,0,0.5746528
PUCHBERG/SCHNEEBERG,LOWERAUSTRIA,1983,0,0.5743707
MITTERDORF/MUERZTAL,STYRIA,1990,1,0.5743645
ROHRBACH/MATTERSBURG,BURGENLAND,1986,0,0.5741823
SEEBENSTEIN,LOWERAUSTRIA,1990,0,0.5740741
ZELL,CARINTHIA,1983,1,0.5739645
LANGENSTEIN,UPPERAUSTRIA,1994,0,0.5738046
ST.SEBASTIAN,STYRIA,1986,1,0.5736842
ENZERSDORF/FISCHA,LOWERAUSTRIA,1983,0,0.5736434
BAD AUSSEE,STYRIA,1983,1,0.573543
WEYER LAND,UPPERAUSTRIA,1990,0,0.5735393
ZELL,CARINTHIA,1986,1,0.5734407
SIERNING,UPPERAUSTRIA,1983,0,0.5733576
SCHWARZAU/STEINFELDE,LOWERAUSTRIA,1990,0,0.5731959
KEMETEN,BURGENLAND,1994,0,0.5728953
SOMMEREIN,LOWERAUSTRIA,1986,0,0.5727091
ENNS,UPPERAUSTRIA,1983,0,0.5726879
FRAUENKIRCHEN,BURGENLAND,1983,0,0.5726728
SCHOENAU/TRIESTING,LOWERAUSTRIA,1990,0,0.5725446
GRATWEIN,STYRIA,1986,1,0.5724432
PROLEB,STYRIA,1990,1,0.5723385
LICHTENWOERTH,LOWERAUSTRIA,1990,0,0.571934
FROHNLEITEN,STYRIA,1986,1,0.5718935
TROFAIACH,STYRIA,1986,1,0.5709226
PATERNION,CARINTHIA,1983,1,0.570831
WERNDORF,STYRIA,1990,1,0.5707763
RECHNITZ,BURGENLAND,1986,0,0.570504
STADL-PAURA,UPPERAUSTRIA,1990,0,0.5705036
HENNERSDORF,LOWERAUSTRIA,1986,0,0.5703919
HUNDSHEIM,LOWERAUSTRIA,1986,0,0.5703884
LOIPERSDORF-KITZLADEN,BURGENLAND,1990,0,0.5703022
RUDOLFSHEIM-FUENFHAUS,VIENNA,1986,0,0.5702945
WIESELBURG,LOWERAUSTRIA,1983,0,0.5702771
ALTENMARKT/ST.GALLEN,STYRIA,1994,1,0.5700637
PIBEREGG,STYRIA,1990,1,0.5700326
GROSSPETERSDORF,BURGENLAND,1983,0,0.5700211
ARNOLDSTEIN,CARINTHIA,1986,1,0.5699911
BOCKSDORF,BURGENLAND,1986,0,0.5699029
LACKENBACH,BURGENLAND,1983,0,0.5698166
KLAUS/PYHRNBAHN,UPPERAUSTRIA,1986,0,0.5697051
PALFAU,STYRIA,1994,1,0.5695793
WULKAPRODERSDORF,BURGENLAND,1990,0,0.5695254
GOSAU,UPPERAUSTRIA,1994,0,0.5692056
BAD GOISERN,UPPERAUSTRIA,1986,0,0.5690454
MARIA LANKOWITZ,STYRIA,1994,1,0.5690073
FRAUENKIRCHEN,BURGENLAND,1990,0,0.5690045
KRONSTORF,UPPERAUSTRIA,1983,0,0.5689994
MEIDLING,VIENNA,1986,0,0.568952
ROTTENMANN,STYRIA,1990,1,0.5687309
STATZENDORF,LOWERAUSTRIA,1983,0,0.5687023
POGGERSDORF,CARINTHIA,1983,1,0.5686416
PITSCHGAU,STYRIA,1986,1,0.5685484
ST.POELTEN (STADT),LOWERAUSTRIA,1986,0,0.568482
AGGSBACH,LOWERAUSTRIA,1986,0,0.5683761
SOEDINGBERG,STYRIA,1990,1,0.5682281
POTTENDORF,LOWERAUSTRIA,1990,0,0.5681818
KIRCHBICHL,TYROL,1983,1,0.5681074
BERNSTEIN,BURGENLAND,1986,0,0.5678654
MARIASDORF,BURGENLAND,1990,0,0.5673421
HASLAU-MARIA ELLEND,LOWERAUSTRIA,1983,0,0.5672514
PETRONELL-CARNUNTUM,LOWERAUSTRIA,1990,0,0.5671447
PAYERBACH,LOWERAUSTRIA,1986,0,0.5670038
SCHREMS/FROHNLEITEN,STYRIA,1990,1,0.5669516
FEISTRITZ/KNITTELFELD,STYRIA,1986,1,0.5667656
WALLERN/BURGENLAND,BURGENLAND,1990,0,0.5664914
NEUSTIFT/GUESSING,BURGENLAND,1990,0,0.5662879
WULKAPRODERSDORF,BURGENLAND,1986,0,0.5660848
GUNTRAMSDORF,LOWERAUSTRIA,1986,0,0.5660054
BAD VOESLAU,LOWERAUSTRIA,1983,0,0.5658293
GRATWEIN,STYRIA,1990,1,0.5657534
WILHELMSBURG,LOWERAUSTRIA,1990,0,0.5657172
ARNOLDSTEIN,CARINTHIA,1990,1,0.5656706
WEYER LAND,UPPERAUSTRIA,1986,0,0.5656434
WINZENDORF-MUTHMANNSDORF,LOWERAUSTRIA,1983,0,0.5655665
KOBERSDORF,BURGENLAND,1994,0,0.5654531
LINZ (LAND),UPPERAUSTRIA,1983,0,0.5654205
WEINBURG,LOWERAUSTRIA,1983,0,0.5654008
TILLMITSCH,STYRIA,1983,1,0.5653951
NICKELSDORF,BURGENLAND,1983,0,0.5652542
GROEDIG,SALZBURG,1983,0,0.5650253
SCHWARZAU/GEBIRGE,LOWERAUSTRIA,1990,0,0.5649717
GUNTRAMSDORF,LOWERAUSTRIA,1990,0,0.56488
ALTAUSSEE,STYRIA,1986,1,0.5646481
ROSEGG,CARINTHIA,1983,1,0.5643564
KOEFLACH,STYRIA,1994,1,0.5642811
WULKAPRODERSDORF,BURGENLAND,1983,0,0.5642553
GRALLA,STYRIA,1990,1,0.5639269
TRAUN,UPPERAUSTRIA,1986,0,0.5638891
ERLACH,LOWERAUSTRIA,1990,0,0.5635995
KOTTINGBRUNN,LOWERAUSTRIA,1990,0,0.5635716
ST.STEFAN/LEOBEN,STYRIA,1990,1,0.5635622
PINSDORF,UPPERAUSTRIA,1983,0,0.5635504
FROHNLEITEN,STYRIA,1990,1,0.5635359
WERNDORF,STYRIA,1986,1,0.5632076
REICHRAMING,UPPERAUSTRIA,1994,0,0.5631537
BAD GOISERN,UPPERAUSTRIA,1990,0,0.5629171
WILHELMSBURG,LOWERAUSTRIA,1986,0,0.5626337
GROSSPETERSDORF,BURGENLAND,1990,0,0.5625672
KRIEGLACH,STYRIA,1986,1,0.5625
POTTENDORF,LOWERAUSTRIA,1986,0,0.5623163
SEEFELD-KADOLZ,LOWERAUSTRIA,1983,0,0.5619174
LANDL,STYRIA,1983,1,0.5615764
RECHNITZ,BURGENLAND,1990,0,0.5611814
LIEBOCH,STYRIA,1983,1,0.5611472
TRAISMAUER,LOWERAUSTRIA,1986,0,0.5609464
RAIDING,BURGENLAND,1986,0,0.5609418
ROHRBACH/LAFNITZ,STYRIA,1990,1,0.5607477
KIRCHBERG-THENING,UPPERAUSTRIA,1986,0,0.5607334
OBERDORF/BURGENLAND,BURGENLAND,1994,0,0.5607094
EISENSTADT-UMGEBUNG,BURGENLAND,1983,0,0.5607039
ST.SEBASTIAN,STYRIA,1990,1,0.5606469
LOOSDORF,LOWERAUSTRIA,1986,0,0.5603997
YBBS/DONAU,LOWERAUSTRIA,1990,0,0.5603697
STOCKERAU,LOWERAUSTRIA,1986,0,0.5603166
SCHOENWIES,TYROL,1990,1,0.5602606
SCHOENWIES,TYROL,1990,1,0.5602606
EBENSEE,UPPERAUSTRIA,1986,0,0.5601766
OBERAICH,STYRIA,1983,1,0.5601266
PITTEN,LOWERAUSTRIA,1983,0,0.5601156
MARKT NEUHODIS,BURGENLAND,1994,0,0.56
KALTENLEUTGEBEN,LOWERAUSTRIA,1983,0,0.559949
SCHIEFLING/SEE,CARINTHIA,1990,1,0.5599042
BREITENAU/HOCHLANTSCH,STYRIA,1990,1,0.5598114
WELS (STADT),UPPERAUSTRIA,1983,0,0.5597915
PIRKA,STYRIA,1983,1,0.5597692
ST.MARGARETHEN/KNITTELF.,STYRIA,1983,1,0.559633
NOETSCH/GAILTAL,CARINTHIA,1986,1,0.5596091
EBENSEE,UPPERAUSTRIA,1990,0,0.5595412
SPITAL/SEMMERING,STYRIA,1983,1,0.5594652
DEUTSCHFEISTRITZ,STYRIA,1990,1,0.5594606
TROFAIACH,STYRIA,1990,1,0.5594464
OLLERSDORF/BURGENLAND,BURGENLAND,1983,0,0.5593625
PETRONELL-CARNUNTUM,LOWERAUSTRIA,1986,0,0.5592186
PEGGAU,STYRIA,1986,1,0.5590433
OBER-GRAFENDORF,LOWERAUSTRIA,1983,0,0.5585744
THERESIENFELD,LOWERAUSTRIA,1990,0,0.5585054
ROHRBACH-STEINBERG,STYRIA,1986,1,0.5583555
TRAISMAUER,LOWERAUSTRIA,1990,0,0.5583538
SCHWARZAU/STEINFELDE,LOWERAUSTRIA,1986,0,0.5582888
ST.STEFAN/GAILTAL,CARINTHIA,1983,1,0.5582871
TERNITZ,LOWERAUSTRIA,1994,0,0.5582835
LANZENKIRCHEN,LOWERAUSTRIA,1986,0,0.5582573
WEYER MARKT,UPPERAUSTRIA,1990,0,0.5582492
ST.POELTEN (STADT),LOWERAUSTRIA,1990,0,0.5581065
WILLENDORF,LOWERAUSTRIA,1983,0,0.5580913
YBBS/DONAU,LOWERAUSTRIA,1986,0,0.5580645
UTTENDORF,SALZBURG,1983,0,0.5580215
RINGELSDORF-NIEDERABSDORF,LOWERAUSTRIA,1986,0,0.5579439
ADMONT,STYRIA,1983,1,0.5579268
PITSCHGAU,STYRIA,1990,1,0.5577109
PALFAU,STYRIA,1986,1,0.5576324
SCHWARZAU/GEBIRGE,LOWERAUSTRIA,1994,0,0.5576208
AGGSBACH,LOWERAUSTRIA,1983,0,0.5576132
KLEIN-POECHLARN,LOWERAUSTRIA,1990,0,0.5574913
RUDEN,CARINTHIA,1983,1,0.5574651
FORCHTENSTEIN,BURGENLAND,1983,0,0.5573587
MARKGRAFNEUSIEDL,LOWERAUSTRIA,1986,0,0.556962
WIESELBURG,LOWERAUSTRIA,1986,0,0.5568922
ST.GEORGEN/GUSEN,UPPERAUSTRIA,1990,0,0.5568609
WINDEN/SEE,BURGENLAND,1994,0,0.5568182
ST.KATHAREIN/LAMING,STYRIA,1994,1,0.5567633
HALLSTATT,UPPERAUSTRIA,1986,0,0.5566167
STADL/MUR,STYRIA,1994,1,0.5565476
HIRM,BURGENLAND,1994,0,0.5562914
PETRONELL-CARNUNTUM,LOWERAUSTRIA,1983,0,0.5560917
KINDBERG,STYRIA,1994,1,0.5559347
ST.PANTALEON,UPPERAUSTRIA,1986,0,0.5558469
ROTENTURM/PINKA,BURGENLAND,1990,0,0.5555556
STANZ/MUERZTAL,STYRIA,1990,1,0.5555556
ATTNANG-PUCHHEIM,UPPERAUSTRIA,1986,0,0.5555342
PAYERBACH,LOWERAUSTRIA,1990,0,0.5553333
EBENTHAL/KAERNTEN,CARINTHIA,1990,1,0.5552201
HART/GRAZ,STYRIA,1983,1,0.5551623
BRUECKL,CARINTHIA,1986,1,0.5550892
SEEBENSTEIN,LOWERAUSTRIA,1986,0,0.5550848
LIMBERG/WIES,STYRIA,1994,1,0.5550458
TIMELKAM,UPPERAUSTRIA,1986,0,0.5549418
KAPRUN,SALZBURG,1983,0,0.5548349
GROSSPETERSDORF,BURGENLAND,1986,0,0.5545649
EBENTHAL/KAERNTEN,CARINTHIA,1986,1,0.5543677
PAUDORF,LOWERAUSTRIA,1986,0,0.5543318
NEUSTIFT/GUESSING,BURGENLAND,1983,0,0.5542601
MARZ,BURGENLAND,1983,0,0.5541891
TRAUN,UPPERAUSTRIA,1990,0,0.5541649
ENZENREITH,LOWERAUSTRIA,1986,0,0.5539216
DEUTSCH-WAGRAM,LOWERAUSTRIA,1983,0,0.5538415
KIRCHBERG-THENING,UPPERAUSTRIA,1990,0,0.5537879
PENZING,VIENNA,1983,0,0.553661
WOLFSEGG/HAUSRUCK,UPPERAUSTRIA,1983,0,0.5535852
STADTSCHLAINING,BURGENLAND,1983,0,0.5535714
WIENER NEUDORF,LOWERAUSTRIA,1983,0,0.5534167
