voter.id,treatment,victim.status,ge2000,ge2002,fam.members,age,party,sex,pct.white,median.income
491,0,3,Y,1,3,67,D,F,0.786942005,99281
492,0,3,Y,1,3,73,N,M,0.786942005,99281
493,0,3,Y,1,2,71,N,F,0.87956202,43333
494,0,3,Y,1,2,38,N,F,0.94867301,53311
495,0,3,Y,1,2,40,N,M,0.883683026,82396
496,0,3,Y,1,2,58,D,F,0.953584015,58304
497,0,3,Y,0,2,56,D,M,0.953584015,58304
498,0,3,N,0,1,67,N,F,0.866087019,114731
499,0,3,N,0,1,27,N,M,0.949916005,33444
500,0,3,Y,1,2,66,N,M,0.903837025,53462
501,0,3,Y,1,1,66,N,F,0.903837025,53462
502,0,3,Y,1,2,81,D,F,0.943575978,84501
503,0,3,Y,1,2,81,D,M,0.943575978,84501
504,0,3,Y,1,1,88,N,F,0.943575978,84501
505,0,3,Y,1,3,61,D,F,0.940741003,87099
506,0,3,Y,1,3,59,N,M,0.907913983,47857
507,0,3,Y,1,3,54,N,F,0.907913983,47857
508,0,3,Y,1,5,56,N,F,0.927515984,90478
509,0,3,Y,1,5,59,N,M,0.927515984,90478
510,0,3,Y,0,2,82,D,F,0.858447015,57917
511,0,3,N,0,2,89,D,M,0.858447015,57917
512,0,3,Y,1,2,48,N,F,0.840772986,82709
513,0,3,Y,1,2,49,N,M,0.840772986,82709
514,0,2,Y,0,4,54,N,F,0.840772986,82709
515,0,3,N,0,1,75,D,F,0.949191988,102968
516,0,3,Y,1,2,68,D,F,0.949191988,102968
517,0,3,Y,1,2,63,N,F,0.949191988,102968
518,0,3,Y,1,2,71,N,M,0.949191988,102968
519,0,3,N,0,2,32,D,M,0.949916005,33444
520,0,3,Y,1,1,64,N,F,0.913571,79718
521,0,3,Y,1,3,58,N,M,0.881797016,84230
522,0,3,Y,1,3,57,N,F,0.881797016,84230
523,0,3,Y,0,2,74,D,F,0.86450398,80891
524,0,3,Y,1,3,66,N,F,0.913571,79718
525,0,3,N,0,2,77,D,M,0.86450398,80891
526,0,3,Y,1,3,61,N,M,0.913571,79718
527,0,3,Y,1,2,70,N,F,0.942236006,102983
528,0,3,N,0,2,79,N,M,0.942236006,102983
529,1,3,N,0,1,78,N,F,0.791890979,61985
530,0,3,Y,1,4,73,N,F,0.866087019,114731
531,0,3,Y,1,4,77,N,M,0.866087019,114731
532,0,3,Y,1,2,79,D,F,0.802335024,79341
533,0,3,Y,0,1,79,D,M,0.940759003,66667
534,0,3,N,0,3,24,N,M,0.943654001,31961
535,0,3,N,0,2,74,N,M,0.976392984,53281
535,0,3,N,0,2,74,N,M,0.976392984,53281
536,1,2,Y,0,3,59,N,F,0.923636019,79710
537,0,3,Y,1,3,50,D,F,0.943654001,31961
538,0,3,Y,1,3,34,N,F,0.951496005,41779
539,1,3,Y,1,3,63,D,F,0.85839802,69474
540,1,3,N,0,2,88,N,F,0.913933992,117830
541,0,3,Y,1,1,60,D,M,0.806653023,73500
542,0,3,Y,1,3,32,N,M,0.907913983,47857
543,1,3,Y,1,3,74,N,F,0.989583015,126884
544,1,3,Y,1,3,72,N,M,0.989583015,126884
545,0,3,N,0,1,90,N,F,0.857849002,53920
546,0,3,Y,1,3,77,N,M,0.857849002,53920
547,0,3,Y,1,3,74,N,F,0.857849002,53920
548,0,3,N,0,1,91,N,M,0.857849002,53920
549,1,3,Y,1,2,62,D,F,0.951548994,89026
550,0,3,Y,1,2,84,N,M,0.873367012,105905
551,0,3,Y,1,2,79,N,F,0.873367012,105905
552,1,3,Y,1,2,69,D,M,0.951548994,89026
553,1,3,Y,1,3,67,N,F,0.920171022,113213
554,1,3,Y,1,3,69,N,M,0.920171022,113213
555,0,3,N,0,2,68,N,M,0.920171022,113213
556,0,3,Y,0,2,63,N,F,0.920171022,113213
557,1,3,Y,0,3,60,N,M,0.951548994,89026
558,0,3,N,0,4,38,N,M,0.798907995,36998
558,0,3,N,0,4,38,N,M,0.798907995,36998
559,1,3,Y,0,3,61,N,F,0.951548994,89026
560,1,3,Y,1,2,83,D,F,0.336481988,38162
561,0,2,Y,0,1,36,N,F,0.949916005,33444
562,0,3,Y,1,2,58,N,F,0.894281983,70313
563,0,3,Y,1,2,72,D,F,0.920171022,113213
564,0,3,Y,1,2,73,N,M,0.920171022,113213
565,0,3,N,0,2,68,N,F,0.920171022,113213
566,0,3,Y,1,2,71,N,M,0.920171022,113213
567,0,3,N,0,1,82,D,M,0.920171022,113213
568,0,3,N,0,3,81,N,F,0.847106993,87647
569,0,3,Y,1,3,75,N,M,0.847106993,87647
570,0,3,Y,1,2,22,D,F,0.943654001,31961
571,0,3,Y,1,3,59,N,M,0.817294002,59688
572,0,3,Y,1,3,65,N,F,0.817294002,59688
573,0,3,N,0,1,82,N,F,0.817294002,59688
574,0,3,Y,1,2,70,N,F,0.408596992,83716
575,0,3,N,0,2,49,N,F,0.817294002,59688
576,0,3,N,0,2,53,N,M,0.817294002,59688
577,0,3,Y,1,1,48,N,M,0.781139016,102049
578,0,3,N,0,4,93,N,M,0.897616029,68750
579,0,3,N,0,1,90,N,F,0.597368002,54079
580,0,3,Y,1,3,81,N,F,0.597368002,54079
581,0,3,Y,1,3,85,N,M,0.597368002,54079
582,0,3,Y,1,3,60,D,M,0.597368002,54079
583,0,3,N,0,5,63,N,M,0.977967978,31667
584,0,3,Y,1,2,76,D,F,0.940741003,87099
584,0,3,Y,1,2,76,D,F,0.940741003,87099
585,0,3,Y,1,4,66,N,F,0.940741003,87099
585,0,3,Y,1,4,66,N,F,0.940741003,87099
586,0,3,Y,1,4,66,N,M,0.940741003,87099
586,0,3,Y,1,4,66,N,M,0.940741003,87099
587,0,3,Y,1,4,70,N,F,0.940741003,87099
587,0,3,Y,1,4,70,N,F,0.940741003,87099
588,0,3,N,0,4,77,N,M,0.940741003,87099
588,0,3,N,0,4,77,N,M,0.940741003,87099
589,0,3,Y,1,2,75,D,M,0.940741003,87099
590,0,3,Y,1,2,72,D,F,0.940741003,87099
591,0,3,Y,1,2,70,N,M,0.940741003,87099
592,0,3,Y,1,2,70,N,F,0.940741003,87099
593,0,3,N,0,1,76,D,M,0.943654001,31961
594,1,3,N,0,1,67,N,M,0.940741003,87099
595,1,3,N,0,3,61,N,M,0.940741003,87099
596,1,3,N,0,3,60,N,F,0.940741003,87099
597,0,3,Y,1,2,52,N,F,0.862187028,53359
598,0,3,N,0,1,46,N,F,0.891439021,51182
599,0,3,N,0,2,56,D,M,0.905417979,39688
600,0,3,Y,1,2,70,D,F,0.907707989,90608
601,0,3,N,0,2,82,D,M,0.713500023,55039
602,0,3,N,0,1,78,N,M,0.786942005,99281
603,0,3,Y,1,2,65,N,F,0.940741003,87099
604,0,3,Y,1,2,76,N,M,0.940741003,87099
605,0,3,Y,1,2,72,N,M,0.940741003,87099
606,0,3,Y,1,2,69,N,F,0.940741003,87099
607,0,3,N,0,2,58,N,F,0.940741003,87099
608,0,3,Y,0,1,81,N,F,0.824307024,71667
609,1,3,Y,1,2,63,N,F,0.899698019,52171
610,1,3,Y,1,2,62,N,M,0.899698019,52171
611,1,3,N,0,1,75,N,M,0.820742011,62131
612,0,3,Y,1,2,45,D,F,0.891439021,51182
613,0,3,N,1,2,80,N,M,0.78047502,94565
614,0,3,Y,1,2,74,N,F,0.78047502,94565
615,1,2,Y,1,3,59,D,F,0.920171022,113213
616,1,2,Y,1,3,61,D,M,0.920171022,113213
617,0,3,Y,1,1,59,N,F,0.920171022,113213
618,0,3,Y,1,1,60,N,M,0.920171022,113213
620,0,3,N,0,2,75,N,M,0.825236976,113615
621,0,3,N,0,1,46,N,F,0.787477016,65288
622,0,2,Y,1,2,69,N,F,0.825236976,113615
623,0,2,Y,1,2,71,D,M,0.825236976,113615
624,0,3,N,0,2,81,D,M,0.825236976,113615
625,0,3,Y,0,2,78,D,F,0.825236976,113615
626,1,3,Y,1,2,71,D,F,0.95026201,91701
627,1,3,Y,1,2,80,D,M,0.95026201,91701
628,0,3,N,0,2,76,N,F,0.825236976,113615
629,0,3,Y,1,1,68,N,M,0.825236976,113615
630,0,3,Y,1,2,73,N,F,0.753017008,89775
631,0,3,N,0,2,75,N,M,0.753017008,89775
632,0,3,Y,0,2,57,D,M,0.825152993,108117
633,0,3,Y,1,3,68,D,M,0.847106993,87647
634,0,3,N,0,3,69,N,F,0.847106993,87647
635,0,3,N,0,1,87,N,F,0.786942005,99281
636,0,3,Y,1,4,76,D,M,0.676165998,57109
637,0,3,Y,1,4,78,D,M,0.676165998,57109
638,0,3,Y,1,3,58,D,M,0.408596992,83716
639,0,3,Y,0,3,58,D,F,0.408596992,83716
640,0,2,N,0,1,58,D,F,0.408596992,83716
641,0,3,Y,1,2,63,N,M,0.888711989,87633
642,0,3,Y,1,2,62,N,F,0.888711989,87633
643,0,3,N,0,1,82,N,F,0.836194992,67016
644,0,3,N,0,1,91,N,F,0.651867986,60400
645,0,2,N,0,4,55,N,F,0.651867986,60400
646,0,3,Y,1,3,54,N,M,0.942236006,102983
647,0,3,Y,0,2,72,D,M,0.651867986,60400
648,0,3,Y,0,2,67,D,F,0.651867986,60400
649,0,3,N,0,2,59,D,M,0.651867986,60400
650,0,3,Y,1,2,60,D,F,0.920171022,113213
651,0,3,N,1,2,76,N,F,0.877526999,84669
652,0,3,N,0,2,77,N,F,0.590713978,42868
653,0,3,Y,1,2,76,D,F,0.879267991,68056
654,0,3,Y,1,2,82,D,M,0.879267991,68056
655,0,3,N,1,3,59,N,F,0.802335024,79341
656,1,3,Y,1,3,54,D,F,0.928125024,58500
657,0,3,Y,1,6,66,D,M,0.640555024,63582
658,0,3,Y,1,6,64,N,F,0.640555024,63582
659,0,3,Y,0,6,38,D,F,0.640555024,63582
660,0,3,N,1,1,78,D,F,0.787477016,65288
661,0,3,Y,1,2,43,N,F,0.935886979,45750
662,0,3,Y,1,2,60,N,F,0.687565029,77318
663,0,3,N,0,2,62,N,M,0.687565029,77318
664,0,3,Y,1,3,43,D,M,0.891439021,51182
665,0,3,Y,1,1,48,D,F,0.971332014,60491
666,0,3,Y,1,1,42,N,M,0.907913983,47857
667,0,3,Y,1,4,65,N,M,0.787477016,65288
668,0,3,N,0,1,80,N,M,0.786942005,99281
669,0,3,Y,1,4,59,D,F,0.973577023,103393
670,0,3,Y,1,1,58,N,M,0.973577023,103393
671,0,3,Y,1,2,54,N,F,0.886566997,61500
672,0,3,Y,1,2,59,N,M,0.886566997,61500
673,0,3,Y,1,1,61,N,M,0.717226028,50347
674,0,3,N,0,1,87,N,F,0.980313003,51250
675,1,3,N,0,2,85,D,M,0.830080986,86516
676,0,3,Y,1,1,76,N,F,0.787477016,65288
677,0,3,Y,1,1,56,D,F,0.980313003,51250
678,1,2,Y,1,4,56,N,F,0.809396982,95589
679,0,3,Y,0,2,58,D,F,0.821269989,67095
680,0,3,N,0,1,79,N,F,0.244715005,40048
681,1,3,Y,1,1,75,N,F,0.809396982,95589
682,0,3,Y,1,2,44,N,M,0.847106993,87647
683,0,3,Y,1,2,65,N,M,0.920171022,113213
684,0,3,Y,1,4,54,D,F,0.942236006,102983
685,0,3,Y,1,2,67,N,M,0.96163702,77931
686,0,2,Y,0,3,71,D,F,0.969573975,41563
687,0,3,Y,1,4,39,N,M,0.907792985,51632
688,0,3,N,0,3,56,D,M,0.408596992,83716
689,1,3,N,0,2,84,N,M,0.697924972,85827
690,0,3,N,0,1,92,D,F,0.698405027,46838
691,0,3,Y,1,3,54,D,F,0.920171022,113213
692,0,3,Y,1,3,57,D,M,0.920171022,113213
693,1,3,Y,1,4,67,N,M,0.954150975,72308
694,1,3,Y,1,4,68,N,F,0.954150975,72308
695,0,3,Y,1,2,78,D,F,0.957516015,75650
696,0,3,N,0,1,76,D,M,0.957516015,75650
697,0,3,N,0,2,53,N,F,0.825236976,113615
698,0,3,N,0,3,54,D,F,0.408596992,83716
699,0,3,Y,1,2,40,D,F,0.948015988,86610
700,0,3,Y,1,1,80,D,F,0.796823025,58125
701,0,3,N,0,1,84,N,F,0.796823025,58125
702,1,3,N,0,1,88,D,M,0.960075974,69125
703,0,3,N,0,2,71,D,F,0.922136009,87905
704,0,3,N,0,2,72,D,M,0.922136009,87905
705,0,3,Y,1,2,65,N,F,0.847106993,87647
706,0,3,Y,1,2,65,N,M,0.847106993,87647
707,0,3,N,0,1,46,D,M,0.620312989,62610
708,0,3,N,0,2,31,D,M,0.980313003,51250
709,0,3,Y,1,2,65,D,M,0.721804976,50859
710,0,3,N,0,1,56,D,F,0.620312989,62610
711,0,2,Y,0,3,58,D,F,0.920171022,113213
712,0,3,Y,1,2,60,D,F,0.942879021,130622
713,0,3,Y,1,2,62,D,M,0.942879021,130622
714,0,3,Y,1,3,44,N,F,0.802335024,79341
715,0,3,Y,1,3,47,N,M,0.802335024,79341
716,0,3,Y,0,2,31,N,M,0.975678027,59792
717,0,3,N,0,3,63,D,F,0.91307801,77750
718,0,3,N,0,3,66,D,M,0.91307801,77750
719,0,3,N,0,1,70,N,F,0.971332014,60491
720,1,3,Y,1,3,56,N,F,NA,NA
721,1,3,Y,1,3,57,N,M,NA,NA
722,0,2,Y,1,2,54,D,M,0.920171022,113213
723,0,2,N,0,2,53,D,F,0.920171022,113213
724,0,3,Y,1,2,71,N,F,0.57180202,45156
725,0,3,Y,1,2,64,N,F,0.57180202,45156
726,0,3,Y,1,2,67,N,M,0.57180202,45156
727,0,3,N,0,1,59,D,F,0.753017008,89775
728,0,3,Y,0,4,53,D,F,0.68304801,87451
729,0,3,Y,0,4,57,D,M,0.68304801,87451
730,0,3,Y,1,2,53,D,F,0.66760999,80870
731,0,3,Y,1,2,62,D,M,0.66760999,80870
732,0,3,Y,1,2,63,N,F,0.907707989,90608
733,1,3,N,0,1,91,N,F,0.784644008,101753
734,1,3,Y,1,2,51,D,F,0.66760999,80870
735,1,3,Y,1,2,57,D,M,0.66760999,80870
736,1,3,Y,1,3,37,D,M,0.66760999,80870
737,1,3,Y,1,3,65,D,F,0.66760999,80870
738,1,3,Y,1,3,67,D,M,0.66760999,80870
739,1,3,N,0,2,59,N,F,0.784644008,101753
740,0,3,Y,1,5,44,D,F,0.86273098,115405
741,0,3,Y,1,3,70,N,F,0.951496005,41779
742,0,3,Y,1,3,72,N,M,0.951496005,41779
743,0,3,N,0,1,66,D,F,0.457626998,47030
744,0,2,Y,1,3,55,D,F,0.949191988,102968
745,0,3,Y,1,1,54,N,M,0.650023997,71174
746,0,2,N,1,3,55,D,M,0.949191988,102968
747,0,3,N,0,2,75,N,F,0.920058012,48854
748,0,3,N,0,2,85,N,M,0.920058012,48854
749,0,3,Y,1,2,46,N,M,0.910741985,72875
750,0,3,Y,1,2,47,D,F,0.910741985,72875
751,1,2,Y,1,3,53,D,F,0.062910996,46194
752,0,3,N,0,1,64,N,M,0.599225998,28438
753,1,2,Y,1,2,56,N,F,0.866087019,114731
754,0,3,Y,1,2,64,N,F,0.610598028,45750
755,0,3,N,0,2,77,N,F,0.808158994,69600
756,0,3,Y,1,2,50,N,M,0.878956974,58095
757,0,3,N,0,1,101,N,F,0.92572099,94024
758,0,3,Y,0,5,50,N,F,0.878956974,58095
759,0,3,Y,1,5,54,N,M,0.878956974,58095
760,0,3,Y,1,3,55,D,F,0.825236976,113615
761,0,3,N,0,2,87,D,M,0.825236976,113615
762,0,3,Y,0,2,88,D,F,0.825236976,113615
763,0,3,Y,1,2,58,D,F,0.825236976,113615
764,0,3,Y,1,2,60,N,M,0.825236976,113615
765,0,3,N,0,1,78,N,M,0.847106993,87647
766,0,3,N,0,2,67,N,F,0.359892994,53646
767,0,3,N,0,1,93,N,F,0.359892994,53646
768,1,3,N,0,1,85,N,M,0.96163702,77931
769,0,2,N,1,9,58,N,M,0.665629029,68631
769,0,3,N,1,9,58,N,M,0.665629029,68631
770,0,3,N,0,1,90,N,F,0.828401983,107269
771,0,3,N,0,1,65,N,F,0.90772301,52697
772,0,3,Y,1,2,71,N,M,0.90772301,52697
773,0,3,Y,1,1,36,N,F,0.977967978,31667
774,0,3,Y,0,2,64,N,F,0.90772301,52697
775,0,3,Y,1,3,53,N,M,0.975678027,59792
776,0,3,Y,1,3,52,N,F,0.975678027,59792
777,0,3,Y,1,5,58,N,M,0.753017008,89775
778,0,3,Y,1,5,58,N,F,0.753017008,89775
779,0,3,Y,0,1,46,D,M,0.912138999,87547
780,0,3,N,0,2,80,N,F,0.936107993,64803
781,0,3,N,0,2,77,N,M,0.936107993,64803
782,0,3,N,0,2,76,D,M,0.586320996,32850
783,0,3,Y,1,2,76,N,F,0.586320996,32850
784,0,3,Y,1,1,78,N,F,0.586320996,32850
785,0,3,Y,1,1,74,D,F,0.745320022,77873
786,0,3,N,0,2,90,N,F,0.949824989,59844
787,0,3,N,0,1,92,N,F,0.883929014,72083
788,0,3,Y,1,2,72,N,F,0.67268002,62917
789,0,3,Y,1,2,72,D,F,0.887961984,89925
790,0,3,Y,1,2,73,D,M,0.887961984,89925
791,1,3,N,0,3,86,N,F,0.620312989,62610
792,1,3,Y,1,3,58,N,F,0.620312989,62610
793,1,3,Y,1,3,86,N,M,0.620312989,62610
794,1,3,N,1,2,70,D,M,0.620312989,62610
795,1,3,Y,1,2,66,D,F,0.620312989,62610
796,0,3,N,0,2,66,D,F,0.983385026,89093
797,0,3,N,0,1,66,N,M,0.983385026,89093
798,0,3,N,0,2,66,D,M,0.983385026,89093
799,0,3,N,0,5,32,N,M,0.977967978,31667
800,1,3,Y,1,1,76,D,F,0.786831975,54755
801,0,3,Y,1,1,70,N,F,0.749832988,113983
802,0,3,N,0,2,65,D,M,0.586320996,32850
803,0,3,Y,1,1,85,D,F,0.229720995,67750
804,0,3,Y,1,3,42,D,M,0.586320996,32850
805,1,3,N,0,4,60,N,F,0.955231011,79566
806,1,3,Y,0,4,50,N,F,0.955231011,79566
807,1,3,Y,1,4,52,N,M,0.955231011,79566
808,1,3,N,1,1,60,D,F,0.254011005,76882
809,0,3,N,0,1,69,D,F,0.147782996,41250
810,0,2,Y,1,4,55,N,F,0.885809004,111401
811,0,3,N,0,1,81,N,F,0.914792001,76812
812,0,3,N,0,1,69,D,F,0.914792001,76812
813,0,3,Y,1,1,63,N,M,0.930769026,46250
814,1,3,Y,1,1,76,N,F,0.925000012,65583
815,0,2,Y,1,4,53,D,F,0.724138021,102635
816,0,3,Y,0,2,67,N,F,0.925000012,65583
817,0,3,Y,1,2,69,N,F,0.925000012,65583
818,0,3,Y,0,2,66,N,M,0.925000012,65583
819,0,3,Y,0,1,86,D,F,0.801980019,71080
820,0,3,Y,1,3,68,N,F,0.586320996,32850
821,0,3,N,0,3,73,N,M,0.586320996,32850
822,0,2,Y,0,6,56,N,M,0.595695972,73313
823,0,2,Y,1,6,52,N,F,0.595695972,73313
824,1,3,Y,1,2,75,D,F,0.818659008,70900
825,0,3,N,0,1,100,D,F,0.903443992,65795
826,0,2,Y,1,1,72,D,F,0.816928983,69397
827,0,3,Y,0,2,70,N,F,0.810499012,69844
828,0,3,Y,1,2,56,N,F,0.887961984,89925
829,0,3,Y,1,2,58,N,M,0.887961984,89925
830,0,3,N,0,1,74,D,M,0.941879988,52368
831,0,3,Y,1,2,58,N,M,0.971868992,51029
832,0,3,Y,1,2,42,N,F,0.971868992,51029
833,0,3,N,0,3,58,N,F,0.975219011,56528
834,0,3,Y,0,3,29,N,M,0.971534014,50125
835,0,3,N,0,3,65,N,F,0.941879988,52368
836,0,3,N,0,3,74,N,M,0.941879988,52368
837,0,3,Y,1,1,58,D,F,0.715905011,67971
838,1,2,N,0,4,29,D,F,0.910576999,55234
839,0,3,Y,1,2,71,N,F,0.853215992,87272
840,0,3,Y,1,2,76,D,M,0.853215992,87272
841,0,3,N,0,2,88,N,M,0.950703979,64750
842,0,3,Y,1,2,75,D,F,0.787477016,65288
843,0,3,Y,1,2,88,N,M,0.787477016,65288
844,0,3,N,0,2,99,D,M,0.88329798,87895
845,0,3,Y,1,2,83,N,F,0.950703979,64750
846,0,3,Y,1,1,68,D,F,0.950703979,64750
847,0,2,Y,1,2,57,N,F,0.853215992,87272
848,0,3,N,0,1,97,N,F,0.787477016,65288
849,0,3,N,0,2,68,D,F,0.803371012,66379
850,0,3,Y,1,3,68,D,M,0.803371012,66379
851,0,3,Y,1,2,69,N,F,0.803371012,66379
852,0,3,Y,1,2,70,D,M,0.803371012,66379
853,0,3,Y,1,3,71,D,F,0.874544024,60109
854,0,3,Y,1,5,30,N,M,0.977967978,31667
855,0,3,N,0,2,80,N,M,0.517134011,50313
856,0,3,Y,1,2,74,N,F,0.517134011,50313
857,0,3,N,0,2,70,N,F,0.517134011,50313
858,0,3,N,0,2,74,N,M,0.517134011,50313
859,0,3,Y,1,1,80,N,F,0.898679018,62534
860,0,3,Y,1,2,66,D,F,0.715905011,67971
861,1,2,Y,1,3,68,N,F,0.872726977,73359
862,0,3,Y,1,1,66,N,F,0.910947978,88290
863,0,2,N,0,1,39,D,F,0.971332014,60491
864,0,2,Y,1,4,64,N,M,0.757975996,49900
865,0,3,Y,1,4,50,D,F,0.920176983,72857
866,0,3,Y,1,4,52,D,M,0.920176983,72857
867,0,3,Y,1,2,77,D,F,0.91900301,63112
868,0,3,N,0,2,79,D,M,0.91900301,63112
869,0,3,N,0,3,29,N,M,0.975678027,59792
870,0,3,N,0,4,85,N,F,0.910740972,66348
870,0,3,N,0,4,85,N,F,0.910740972,66348
871,0,3,N,0,4,88,N,M,0.910740972,66348
871,0,3,N,0,4,88,N,M,0.910740972,66348
872,0,3,Y,1,2,47,D,F,0.978161991,47344
873,0,3,N,0,1,72,N,M,0.910947978,88290
874,0,3,N,0,1,76,N,F,0.903352022,79733
875,0,3,Y,1,1,84,N,F,0.943575978,84501
876,1,3,Y,0,2,82,D,M,0.888020992,144643
877,1,3,Y,0,2,81,D,F,0.888020992,144643
878,0,3,Y,1,1,80,N,M,0.938566983,200001
879,1,2,N,0,4,62,N,F,0.938566983,200001
880,1,2,Y,1,4,67,N,M,0.938566983,200001
881,0,3,Y,1,1,77,D,F,0.943575978,84501
882,1,3,N,0,3,56,D,F,0.938566983,200001
883,1,3,N,0,3,57,N,M,0.938566983,200001
884,0,3,Y,0,2,56,N,M,0.911583006,33258
885,0,3,N,0,2,86,N,F,0.899789989,95690
886,0,3,N,0,2,86,N,M,0.899789989,95690
887,0,3,N,0,2,79,D,F,0.931168973,61154
888,0,3,N,0,1,71,N,M,0.931168973,61154
889,0,3,Y,0,2,75,N,F,0.931168973,61154
890,0,3,N,0,2,81,N,M,0.931168973,61154
891,0,3,Y,1,3,69,N,F,0.907038987,200001
892,0,3,Y,1,3,73,N,M,0.907038987,200001
893,0,3,Y,1,2,69,D,M,0.957255006,76094
894,0,3,Y,1,2,66,N,F,0.899789989,95690
897,1,3,Y,1,1,65,D,F,0.883099973,79783
898,0,3,Y,1,2,68,N,M,0.899789989,95690
899,1,3,Y,1,1,67,N,F,0.899789989,95690
902,0,3,N,0,3,79,N,M,0.944986999,67250
903,0,3,N,0,1,90,N,F,0.891439021,51182
904,0,3,Y,1,2,72,N,F,0.944986999,67250
905,0,3,Y,1,2,74,N,M,0.944986999,67250
906,0,3,N,0,1,83,N,M,0.944986999,67250
907,0,3,Y,1,3,76,N,M,0.944986999,67250
908,0,3,Y,1,3,72,N,F,0.944986999,67250
909,0,3,Y,1,1,66,N,F,0.802311003,57313
910,0,3,Y,0,2,73,N,F,0.802311003,57313
911,0,3,N,0,2,85,N,M,0.802311003,57313
912,0,3,N,0,2,67,D,F,0.785131991,85967
913,0,3,N,0,2,89,D,M,0.785131991,85967
914,0,2,Y,1,3,54,N,F,0.802311003,57313
915,0,3,N,1,1,87,D,F,0.802311003,57313
916,1,3,Y,1,2,80,D,F,0.764226973,66154
917,0,3,N,0,2,45,N,F,0.928732991,200001
918,0,3,N,0,2,46,N,M,0.928732991,200001
919,0,3,Y,1,2,66,N,F,0.944986999,67250
920,0,3,Y,1,2,68,N,M,0.944986999,67250
921,0,3,Y,1,2,58,N,M,0.948015988,86610
922,0,3,Y,0,2,56,D,F,0.948015988,86610
923,0,3,N,0,2,84,N,F,0.940234005,55179
924,0,3,N,0,2,84,N,M,0.565434992,50179
925,0,2,Y,1,1,34,N,F,0.883898973,37245
926,0,3,N,0,2,89,D,F,0.892723978,165544
927,1,3,N,0,2,67,D,M,0.913933992,117830
928,0,3,N,0,1,73,D,M,0.864937007,58346
929,0,3,N,0,1,85,D,F,0.258565992,51979
930,1,3,Y,1,1,67,N,F,0.970883012,51094
931,0,3,N,0,5,28,N,F,0.977967978,31667
932,0,3,N,0,2,74,N,F,0.956062973,101467
933,0,3,Y,0,2,83,N,F,0.875,61196
934,0,3,Y,1,2,70,N,F,0.883898973,37245
935,0,3,Y,1,2,85,N,F,0.932277024,80403
936,0,3,Y,1,2,77,N,F,0.853215992,87272
937,0,3,Y,1,2,77,N,M,0.853215992,87272
938,0,3,Y,1,2,64,D,F,0.853215992,87272
939,1,3,Y,1,2,73,N,M,0.853215992,87272
940,0,3,Y,1,2,78,D,F,0.875,61196
941,0,3,Y,1,2,68,N,M,0.853215992,87272
942,0,3,Y,1,2,68,N,F,0.853215992,87272
943,0,3,Y,1,3,72,N,M,0.950703979,64750
944,0,3,Y,1,3,73,N,F,0.950703979,64750
945,0,2,Y,1,2,64,N,M,0.875,61196
946,0,2,Y,1,2,62,N,F,0.875,61196
947,0,3,Y,1,2,66,N,M,0.853215992,87272
948,0,3,Y,1,2,62,N,F,0.721804976,50859
949,0,3,N,0,3,80,N,M,0.803371012,66379
950,0,3,Y,1,3,63,N,F,0.803371012,66379
951,0,3,Y,1,3,76,N,M,0.803371012,66379
952,0,3,Y,0,1,92,N,F,0.946958005,116253
953,0,3,N,0,1,74,N,M,0.946958005,116253
954,0,3,Y,1,2,78,N,M,0.946958005,116253
955,0,3,Y,1,2,78,N,F,0.946958005,116253
956,0,2,Y,0,4,59,D,F,0.787658989,200001
957,0,2,Y,0,4,62,N,M,0.787658989,200001
958,0,3,N,0,2,62,N,F,0.840102017,102233
959,0,3,N,0,2,70,D,F,0.924602985,38472
960,0,3,N,0,2,74,D,M,0.924602985,38472
961,1,3,Y,1,5,64,N,M,0.944222987,200001
962,1,3,Y,1,5,59,D,F,0.944222987,200001
963,0,3,Y,1,3,90,N,F,0.786942005,99281
964,0,3,Y,1,3,67,N,F,0.803371012,66379
965,1,3,Y,0,2,75,D,M,0.910576999,55234
966,1,3,Y,1,3,75,N,F,0.921266019,117909
967,1,3,N,0,3,51,N,M,0.921266019,117909
968,1,3,Y,1,3,76,N,M,0.921266019,117909
969,0,3,N,0,3,79,N,M,0.921266019,117909
970,0,3,N,0,3,75,N,F,0.921266019,117909
971,1,3,Y,1,3,64,D,F,0.803371012,66379
972,1,3,Y,1,4,63,D,F,0.921266019,117909
973,1,3,Y,1,4,68,D,M,0.921266019,117909
974,0,3,N,0,1,85,N,M,0.921266019,117909
975,0,3,N,0,2,83,D,M,0.939840019,66932
976,0,3,Y,1,1,84,N,F,0.939840019,66932
977,1,3,Y,0,2,63,D,M,0.921266019,117909
978,1,3,Y,0,2,61,N,F,0.921266019,117909
979,1,3,Y,1,2,77,N,F,0.725669026,60833
980,1,3,N,0,2,82,N,M,0.725669026,60833
981,1,3,A,1,3,74,D,M,0.725669026,60833
982,1,3,Y,1,3,59,D,F,0.725669026,60833
983,0,3,Y,1,3,56,D,F,0.631421983,127596
984,1,3,Y,1,2,75,N,F,0.944986999,67250
985,1,3,Y,1,1,48,D,M,0.910576999,55234
986,0,3,N,0,3,92,N,F,0.866218984,79628
987,0,3,N,0,2,61,N,F,0.910947978,88290
988,0,3,Y,1,2,63,N,M,0.910947978,88290
989,0,3,N,0,2,85,N,M,0.849192023,66400
990,0,3,Y,1,2,75,D,F,0.849192023,66400
