"","name","state","treated","y1986","y1994","y1983","y1990"
"1451","RINN","TYROL",1,0.1941748,0.1597015,0.2081967,0.2096273
"1452","RITZING","BURGENLAND",0,0.7147287,0.6330275,0.7286586,0.7111111
"1453","ROEHRENBACH","LOWERAUSTRIA",0,0.1007194,0.0767327,0.132287,0.1022444
"1454","ROENS","VORARLBERG",1,0.0738255,0.0840336,0.0863309,0.0993789
"1455","ROESCHITZ","LOWERAUSTRIA",0,0.3164894,0.3586207,0.3289474,0.3812011
"1456","ROETHELSTEIN","STYRIA",1,0.4126984,0.4057971,0.5447155,0.4518518
"1457","ROETHIS","VORARLBERG",1,0.1547368,0.1049305,0.1668461,0.1991295
"1458","ROHR/GEBIRGE","LOWERAUSTRIA",0,0.3333333,0.2550336,0.3681319,0.2951807
"1459","ROHR/HARTBERG","STYRIA",1,0.4143258,0.3447783,0.4619799,0.3884993
"1460","ROHR/KREMSTAL","UPPERAUSTRIA",0,0.3919129,0.3201268,0.4238619,0.4095238
"1461","ROHRAU","LOWERAUSTRIA",0,0.4164619,0.3731156,0.4492044,0.4401451
"1462","ROHRBACH","UPPERAUSTRIA",0,0.2547673,0.2358948,0.2724416,0.2749408
"1463","ROHRBACH-STEINBERG","STYRIA",1,0.5583555,0.4684899,0.58967,0.58
"1464","ROHRBACH/GOELSEN","LOWERAUSTRIA",0,0.4653887,0.3533123,0.5091496,0.4417629
"1465","ROHRBACH/LAFNITZ","STYRIA",1,0.5754438,0.4926686,0.6406995,0.5607477
"1466","ROHRBACH/MATTERSBURG","BURGENLAND",0,0.5741823,0.5285472,0.5906196,0.5746528
"1467","ROHRBERG","TYROL",1,0.2943723,0.2326733,0.3547009,0.2880659
"1468","ROHRENDORF/KREMS","LOWERAUSTRIA",0,0.4478809,0.3411017,0.4662921,0.4244984
"1469","ROHRMOOS-UNTERTAL","STYRIA",1,0.2051282,0.154703,0.2538142,0.2430279
"1470","ROITHAM","UPPERAUSTRIA",0,0.412468,0.3643411,0.4383318,0.4296943
"1471","ROPPEN","TYROL",1,0.345098,0.3129496,0.4085872,0.3719212
"1472","ROSEGG","CARINTHIA",1,0.5156408,0.4183468,0.5643564,0.5426279
"1473","ROSENAU/HENGSTPASS","UPPERAUSTRIA",0,0.6332046,0.5331808,0.6765249,0.6325678
"1474","ROSENBURG-MOLD","LOWERAUSTRIA",0,0.2671875,0.2195513,0.3352685,0.2612313
"1475","ROSENTAL/KAINACH","STYRIA",1,0.7136958,0.595952,0.7866848,0.680292
"1476","ROSSATZ-ARNSDORF","LOWERAUSTRIA",0,0.3629032,0.3128342,0.3786667,0.3865546
"1477","ROSSBACH","UPPERAUSTRIA",0,0.3481781,0.2909091,0.3908046,0.3938144
"1478","ROSSLEITHEN","UPPERAUSTRIA",0,0.4842105,0.4296435,0.5346715,0.4834674
"1479","ROTENTURM/PINKA","BURGENLAND",0,0.5516507,0.5249735,0.5770457,0.5555556
"1480","ROTTENBACH","UPPERAUSTRIA",0,0.2586873,0.2238806,0.2828685,0.2528517
"1481","ROTTENMANN","STYRIA",1,0.5809888,0.4901163,0.6193404,0.5687309
"1482","RUDEN","CARINTHIA",1,0.5222008,0.4783505,0.5574651,0.5318725
"1483","RUDERSDORF","BURGENLAND",0,0.4311994,0.3717277,0.4532641,0.4456036
"1484","RUDOLFSHEIM-FUENFHAUS","VIENNA",0,0.5702945,0.4084382,0.6173656,0.5498355
"1485","RUESTORF","UPPERAUSTRIA",0,0.4442582,0.3794014,0.5219684,0.4546255
"1486","RUM","TYROL",1,0.38303,0.3273241,0.4497682,0.4196679
"1487","RUPRECHTSHOFEN","LOWERAUSTRIA",0,0.2110514,0.1716801,0.218601,0.2239147
"1488","RUSSBACH","LOWERAUSTRIA",0,0.2746479,0.2293065,0.2815177,0.2980998
"1489","RUSSBACH/PASS GSCHUETT","SALZBURG",0,0.4082474,0.3962656,0.4074074,0.4253579
"1490","RUST (STADT)","BURGENLAND",0,0.501317,0.4320215,0.5242475,0.5256988
"1491","RUTZENHAM","UPPERAUSTRIA",0,0.0547945,0.0657895,0.048951,0.0972222
"1492","SAALBACH-HINTERGLEMM","SALZBURG",0,0.2691526,0.2220039,0.3012677,0.2482759
"1493","SAALFELDEN/STEIN. MEER","SALZBURG",0,0.4735683,0.4219743,0.5280551,0.4813004
"1494","SAIFEN-BODEN","STYRIA",1,0.169687,0.1641791,0.1651376,0.2299213
"1495","SALLINGBERG","LOWERAUSTRIA",0,0.1977107,0.1362088,0.242623,0.2015168
"1496","SALZBURG (STADT)","SALZBURG",0,0.3642532,0.2908809,0.4113435,0.3717978
"1497","SALZBURG-UMGEBUNG","SALZBURG",0,0.2966402,0.2545526,0.3389973,0.3127316
"1498","SANDL","UPPERAUSTRIA",0,0.4804305,0.4366492,0.5243297,0.4781282
"1499","SARLEINSBACH","UPPERAUSTRIA",0,0.1358575,0.1495468,0.1279352,0.1518325
"1500","SATTEINS","VORARLBERG",1,0.2324324,0.212693,0.2562249,0.2776978
"1501","SATTLEDT","UPPERAUSTRIA",0,0.371567,0.3273297,0.4416873,0.3996641
"1502","SAUTENS","TYROL",1,0.2159763,0.1580595,0.2437107,0.2318393
"1503","SAXEN","UPPERAUSTRIA",0,0.2762906,0.2686425,0.3303122,0.2966184
"1504","SCHACHEN/VORAU","STYRIA",1,0.12982,0.1567901,0.1157025,0.1687657
"1505","SCHACHENDORF","BURGENLAND",0,0.4381625,0.411043,0.4642857,0.4473039
"1506","SCHAEFFERN","STYRIA",1,0.1384439,0.1458564,0.1305389,0.1599512
"1507","SCHALCHEN","UPPERAUSTRIA",0,0.4870849,0.3990066,0.5183631,0.4935829
"1508","SCHARDENBERG","UPPERAUSTRIA",0,0.2179487,0.170068,0.2457496,0.4376392
"1509","SCHARNDORF","LOWERAUSTRIA",0,0.3781388,0.3127889,0.3977813,0.3600629
"1510","SCHARNITZ","TYROL",1,0.3180473,0.2614379,0.3618012,0.340176
"1511","SCHARTEN","UPPERAUSTRIA",0,0.4244403,0.3640553,0.453398,0.4136029
"1512","SCHATTENDORF","BURGENLAND",0,0.6722878,0.6353145,0.6904494,0.6765884
"1513","SCHATTWALD","TYROL",1,0.055814,0.0357143,0.046729,0.08
"1514","SCHEFFAU/TENNENGEBIRGE","SALZBURG",0,0.3072464,0.3083871,0.3664234,0.3559783
"1515","SCHEFFAU/WILDEN KAISER","TYROL",1,0.1466667,0.1177474,0.1860465,0.1603604
"1516","SCHEIBLINGKIRCHEN-THERNB.","LOWERAUSTRIA",0,0.274642,0.2469776,0.2718696,0.2821782
"1517","SCHEIFLING","STYRIA",1,0.4880952,0.4040307,0.5306315,0.4892423
"1518","SCHENKENFELDEN","UPPERAUSTRIA",0,0.2455471,0.1979695,0.2486559,0.2382763
"1519","SCHIEDLBERG","UPPERAUSTRIA",0,0.2484922,0.1745407,0.2715895,0.2341772
"1520","SCHIEFLING/SEE","CARINTHIA",1,0.5418605,0.442986,0.6232821,0.5599042
"1521","SCHILDORN","UPPERAUSTRIA",0,0.3506261,0.3025362,0.3553875,0.3509091
"1522","SCHLADMING","STYRIA",1,0.4148936,0.2781896,0.4663866,0.3975085
"1523","SCHLAEGL","UPPERAUSTRIA",0,0.3674912,0.305187,0.3935558,0.3700787
"1524","SCHLAG/THALBERG","STYRIA",1,0.5822222,0.5144928,0.5821596,0.6017192
"1525","SCHLATT","UPPERAUSTRIA",0,0.3378016,0.2471098,0.379452,0.3247632
"1526","SCHLEEDORF","SALZBURG",0,0.1722488,0.1538462,0.1852792,0.1811765
"1527","SCHLEISSHEIM","UPPERAUSTRIA",0,0.3441955,0.2962227,0.3813747,0.3394309
"1528","SCHLIERBACH","UPPERAUSTRIA",0,0.3455393,0.2910798,0.4143258,0.3730929
"1529","SCHLINS","VORARLBERG",1,0.2645875,0.2595238,0.2918862,0.315738
"1530","SCHLITTERS","TYROL",1,0.2353952,0.224525,0.2886029,0.2619926
"1531","SCHLOSSBERG","STYRIA",1,0.2715736,0.282353,0.2960969,0.3169533
"1532","SCHLUESSLBERG","UPPERAUSTRIA",0,0.4660194,0.3840282,0.5052083,0.4744615
"1533","SCHMIRN","TYROL",1,0.1167315,0.159132,0.1361789,0.1845343
"1534","SCHNEPFAU","VORARLBERG",1,0.044,0.0425532,0.0530973,0.0468085
"1535","SCHNIFIS","VORARLBERG",1,0.0956072,0.0920245,0.1242775,0.122807
"1536","SCHOEDER","STYRIA",1,0.3273273,0.3247126,0.3966049,0.3701016
"1537","SCHOENAU/MUEHLKREIS","UPPERAUSTRIA",0,0.2488729,0.2391904,0.2343453,0.2913534
"1538","SCHOENAU/TRIESTING","LOWERAUSTRIA",0,0.6135831,0.4805195,0.6662694,0.5725446
"1539","SCHOENBACH","LOWERAUSTRIA",0,0.1602564,0.1729201,0.1803005,0.1779935
"1540","SCHOENBERG-LACHTAL","STYRIA",1,0.1552346,0.1090909,0.1276596,0.1316726
"1541","SCHOENBERG/STUBAITAL","TYROL",1,0.2166344,0.2201646,0.2989899,0.2727273
"1542","SCHOENBUEHEL-AGGSBACH","LOWERAUSTRIA",0,0.3763251,0.327476,0.4291045,0.4348485
"1543","SCHOENEGG","UPPERAUSTRIA",0,0.3058824,0.258567,0.2966361,0.3140244
"1544","SCHOENEGG/POELLAU","STYRIA",1,0.272043,0.2734289,0.2690583,0.3045793
"1545","SCHOENKIRCHEN-REYERSDORF","LOWERAUSTRIA",0,0.4686907,0.39783,0.4907216,0.4672131
"1546","SCHOENWIES","TYROL",1,0.4586057,0.4657236,0.4982619,0.5602606
"1547","SCHOERFLING/ATTERSEE","UPPERAUSTRIA",0,0.4593148,0.3588076,0.4975741,0.4259567
"1548","SCHOLLACH","LOWERAUSTRIA",0,0.4323077,0.3405797,0.463141,0.3812825
"1549","SCHOPPERNAU","VORARLBERG",1,0.0377358,0.0271493,0.047619,0.0640301
"1550","SCHOTTWIEN","LOWERAUSTRIA",0,0.4017857,0.364532,0.4498934,0.4087912
"1551","SCHRATTENBACH","LOWERAUSTRIA",0,0.3132075,0.2310924,0.3706564,0.2929688
"1552","SCHRATTENBERG","LOWERAUSTRIA",0,0.1482517,0.1373183,0.1701245,0.1953255
"1553","SCHRATTENTHAL","LOWERAUSTRIA",0,0.3131148,0.3468697,0.3538705,0.3543689
"1554","SCHREMS","LOWERAUSTRIA",0,0.6062071,0.5097113,0.6291223,0.6103896
"1555","SCHREMS/FROHNLEITEN","STYRIA",1,0.541114,0.4572271,0.5763158,0.5669516
"1556","SCHROECKEN","VORARLBERG",1,0.0638298,0.1030928,0.025,0.0902256
"1557","SCHRUNS","VORARLBERG",1,0.2354486,0.1930851,0.2544484,0.2995333
"1558","SCHUETZEN/GEBIRGE","BURGENLAND",0,0.3791267,0.3536977,0.4091404,0.4044944
"1559","SCHWADORF","LOWERAUSTRIA",0,0.6194416,0.5892157,0.633,0.6154639
"1560","SCHWANBERG","STYRIA",1,0.4902108,0.4709077,0.5526512,0.5078534
"1561","SCHWAND/INNKREIS","UPPERAUSTRIA",0,0.195572,0.1685606,0.2111324,0.2154696
"1562","SCHWANENSTADT","UPPERAUSTRIA",0,0.3563312,0.3125281,0.4107071,0.3598272
"1563","SCHWARZACH","VORARLBERG",1,0.2019002,0.1746138,0.2063092,0.2304985
"1564","SCHWARZACH/PONGAU","SALZBURG",0,0.5961028,0.5472736,0.6203185,0.6207892
"1565","SCHWARZAU/GEBIRGE","LOWERAUSTRIA",0,0.5846422,0.5576208,0.5983051,0.5649717
"1566","SCHWARZAU/SCHWARZAUTAL","STYRIA",1,0.1596244,0.1172249,0.1936274,0.1977012
"1567","SCHWARZAU/STEINFELDE","LOWERAUSTRIA",0,0.5582888,0.4740958,0.587146,0.5731959
"1568","SCHWARZENAU","LOWERAUSTRIA",0,0.4151103,0.3702359,0.4526046,0.4465075
"1569","SCHWARZENBACH","LOWERAUSTRIA",0,0.5906801,0.5877763,0.6071887,0.5987342
"1570","SCHWARZENBACH/PIELACH","LOWERAUSTRIA",0,0.33,0.3344371,0.3853821,0.3573771
"1571","SCHWARZENBERG","VORARLBERG",1,0.0568562,0.0451306,0.0748538,0.0914697
"1572","SCHWARZENBERG/BOEHMERWALD","UPPERAUSTRIA",0,0.3019324,0.2756892,0.2815315,0.3255814
"1573","SCHWECHAT","LOWERAUSTRIA",0,0.6546103,0.533302,0.6978039,0.6316468
"1574","SCHWEIGGERS","LOWERAUSTRIA",0,0.1065266,0.0808477,0.106781,0.1187888
"1575","SCHWENDAU","TYROL",1,0.1832168,0.1490313,0.2372372,0.1972414
"1576","SCHWENDT","TYROL",1,0.2396694,0.2109827,0.2358209,0.2225201
"1577","SCHWERTBERG","UPPERAUSTRIA",0,0.608394,0.5030447,0.6384505,0.61331
"1578","SCHWOICH","TYROL",1,0.2124212,0.2213609,0.257561,0.2410042
"1579","SEBERSDORF","STYRIA",1,0.3165137,0.2691415,0.366548,0.3058419
"1580","SECKAU","STYRIA",1,0.2367816,0.2450408,0.3013049,0.2672018
"1581","SEE","TYROL",1,0.0907336,0.1324376,0.1088889,0.125
"1582","SEEBENSTEIN","LOWERAUSTRIA",0,0.5550848,0.4901186,0.6045519,0.5740741
"1583","SEEBODEN","CARINTHIA",1,0.3807407,0.2891311,0.4526184,0.3702589
"1584","SEEFELD-KADOLZ","LOWERAUSTRIA",0,0.538036,0.5054096,0.5619174,0.5384616
"1585","SEEFELD/TIROL","TYROL",1,0.1396149,0.1095791,0.1834278,0.1636364
"1586","SEEHAM","SALZBURG",0,0.1811225,0.1835206,0.2059621,0.1944444
"1587","SEEKIRCHEN/WALLERSEE","SALZBURG",0,0.2347483,0.2001689,0.2872902,0.2573529
"1588","SEEWALCHEN/ATTERSEE","UPPERAUSTRIA",0,0.4730679,0.3426943,0.4941223,0.4525463
"1589","SEIBERSDORF","LOWERAUSTRIA",0,0.3304473,0.2900552,0.3485294,0.3314917
"1590","SEIERSBERG","STYRIA",1,0.4534413,0.3715865,0.5455835,0.4778168
"1591","SEITENSTETTEN","LOWERAUSTRIA",0,0.2170237,0.2056497,0.2425656,0.259944
"1592","SELLRAIN","TYROL",1,0.4093789,0.3189189,0.4435262,0.4069913
"1593","SELZTHAL","STYRIA",1,0.8249052,0.7536033,0.8514107,0.8100264
"1594","SENFTENBACH","UPPERAUSTRIA",0,0.195599,0.1770833,0.2694175,0.2117347
"1595","SENFTENBERG","LOWERAUSTRIA",0,0.2754686,0.3661071,0.3294118,0.2619627
"1596","SERFAUS","TYROL",1,0.1260946,0.1548043,0.1355599,0.1611785
"1597","SIBRATSGFAELL","VORARLBERG",1,0.0262009,0.0157895,0.044843,0.0330578
"1598","SIEGERSDORF/HERBERSTEIN","STYRIA",1,0.3089005,0.2487047,0.3015873,0.2760417
"1599","SIEGGRABEN","BURGENLAND",0,0.5005767,0.4470046,0.5413712,0.5
"1600","SIEGHARTSKIRCHEN","LOWERAUSTRIA",0,0.4061213,0.3194282,0.4225573,0.3856437
"1601","SIERNDORF","LOWERAUSTRIA",0,0.2847141,0.2336807,0.3099415,0.2685185
"1602","SIERNING","UPPERAUSTRIA",0,0.5201694,0.433353,0.5733576,0.516098
"1603","SIGHARTING","UPPERAUSTRIA",0,0.263048,0.2298137,0.2879464,0.2723658
"1604","SIGLESS","BURGENLAND",0,0.593835,0.5262681,0.6302368,0.5866543
"1605","SIGMUNDSHERBERG","LOWERAUSTRIA",0,0.4490255,0.4185127,0.4794316,0.4613619
"1606","SILBERTAL","VORARLBERG",1,0.2952381,0.2725322,0.3056768,0.3774319
"1607","SILZ","TYROL",1,0.3791291,0.3011457,0.3996995,0.3557618
"1608","SIMMERING","VIENNA",0,0.6527036,0.4926936,0.6902851,0.6350223
"1609","SINABELKIRCHEN","STYRIA",1,0.2959851,0.2778302,0.3348061,0.3226679
"1610","SIPBACHZELL","UPPERAUSTRIA",0,0.3348018,0.2584148,0.3504673,0.3351528
"1611","SISTRANS","TYROL",1,0.1296061,0.1055619,0.1426513,0.1615667
"1612","SITTERSDORF","CARINTHIA",1,0.5523942,0.5309119,0.6030075,0.588453
"1613","SITZENBERG-REIDLING","LOWERAUSTRIA",0,0.3417832,0.2922135,0.356212,0.3553346
"1614","SITZENDORF/SCHMIDA","LOWERAUSTRIA",0,0.2279614,0.2127052,0.2332226,0.2680636
"1615","SOBOTH","STYRIA",1,0.5,0.5148515,0.5855856,0.4617647
"1616","SOECHAU","STYRIA",1,0.2408537,0.2288503,0.2749469,0.2530242
"1617","SOEDING","STYRIA",1,0.4274544,0.3907173,0.4639269,0.4031987
"1618","SOEDINGBERG","STYRIA",1,0.5105042,0.5050302,0.546697,0.5682281
"1619","SOELDEN","TYROL",1,0.0857495,0.08831,0.0729642,0.1214653
"1620","SOELL","TYROL",1,0.2301102,0.2105579,0.3006329,0.2561983
"1621","SOLLENAU","LOWERAUSTRIA",0,0.6473772,0.5106049,0.6809154,0.6319733
"1622","SOMMEREIN","LOWERAUSTRIA",0,0.5727091,0.5043228,0.6114519,0.5444015
"1623","SONNBERG/MUEHLKREIS","UPPERAUSTRIA",0,0.2334906,0.2258064,0.2365591,0.2487805
"1624","SONNHOFEN","STYRIA",1,0.2621776,0.2514205,0.280543,0.3033241
"1625","SONNTAG","VORARLBERG",1,0.0220049,0.0197183,0.0291005,0.0479616
"1626","SONNTAGBERG","LOWERAUSTRIA",0,0.6321839,0.519084,0.6696739,0.6459737
"1627","SOOSS","LOWERAUSTRIA",0,0.4157119,0.3127148,0.4241436,0.3890845
"1628","SPANNBERG","LOWERAUSTRIA",0,0.3297587,0.2865014,0.3500898,0.3308756
"1629","SPIELBERG/KNITTELFELD","STYRIA",1,0.5182403,0.442978,0.6004558,0.4996552
"1630","SPILLERN","LOWERAUSTRIA",0,0.5974441,0.4597107,0.6265329,0.5862069
"1631","SPITAL/PYHRN","UPPERAUSTRIA",0,0.4307692,0.369481,0.5,0.4311726
"1632","SPITAL/SEMMERING","STYRIA",1,0.495509,0.4118993,0.5594652,0.5029498
"1633","SPITZ","LOWERAUSTRIA",0,0.4375479,0.2621035,0.4777448,0.4375987
"1634","ST.AEGIDI","UPPERAUSTRIA",0,0.1658189,0.1446725,0.1767782,0.1854584
"1635","ST.AEGYD/NEUWALDE","LOWERAUSTRIA",0,0.6062737,0.5278436,0.6666667,0.5985483
"1636","ST.AGATHA","UPPERAUSTRIA",0,0.1786002,0.1926164,0.1861063,0.2101449
"1637","ST.ANDRAE","CARINTHIA",1,0.519946,0.4556982,0.5833468,0.5153039
"1638","ST.ANDRAE-HOECH","STYRIA",1,0.3019183,0.303139,0.3474936,0.3247508
"1639","ST.ANDRAE-WOERDERN","LOWERAUSTRIA",0,0.4312595,0.3360984,0.478481,0.436778
"1640","ST.ANDRAE/LUNGAU","SALZBURG",0,0.3325472,0.2966507,0.4075949,0.3782506
"1641","ST.ANDRAE/ZICKSEE","BURGENLAND",0,0.415,0.3960396,0.4513541,0.434
"1642","ST.ANNA/AIGEN","STYRIA",1,0.184,0.1672131,0.1965029,0.1856
"1643","ST.ANTON/ARLBERG","TYROL",1,0.1461378,0.1317891,0.1877283,0.162608
"1644","ST.ANTON/JESSNITZ","LOWERAUSTRIA",0,0.2924051,0.2231076,0.3263158,0.2874845
"1645","ST.ANTON/MONTAFON","VORARLBERG",1,0.2685714,0.2080925,0.2724359,0.3185596
"1646","ST.BARTHOLOMAE","STYRIA",1,0.4513382,0.3551724,0.4711055,0.4347826
"1647","ST.BERNHARD-FRAUENHOFEN","LOWERAUSTRIA",0,0.2025478,0.1722846,0.1950585,0.1846554
"1648","ST.BLASEN","STYRIA",1,0.3395349,0.2895377,0.3506173,0.375
"1649","ST.CORONA/WECHSEL","LOWERAUSTRIA",0,0.0714286,0.081448,0.0688073,0.107438
"1650","ST.EGYDEN/STEINFELD","LOWERAUSTRIA",0,0.4509615,0.436346,0.4840887,0.5063788
"1651","ST.FLORIAN/INN","UPPERAUSTRIA",0,0.4561301,0.3740591,0.5026866,0.4587537
"1652","ST.GALLEN","STYRIA",1,0.5816994,0.5381604,0.6154571,0.582218
"1653","ST.GALLENKIRCH","VORARLBERG",1,0.3823077,0.3132635,0.3754045,0.4408369
"1654","ST.GEORGEN/ATTERGAU","UPPERAUSTRIA",0,0.321623,0.2638889,0.3755144,0.325
"1655","ST.GEORGEN/FILLMANNSBACH","UPPERAUSTRIA",0,0.1354167,0.119171,0.1746032,0.1451613
"1656","ST.GEORGEN/GRIESKIRCHEN","UPPERAUSTRIA",0,0.2921569,0.2261029,0.2956879,0.296875
"1657","ST.GEORGEN/GUSEN","UPPERAUSTRIA",0,0.5320174,0.4775982,0.5867476,0.5568609
"1658","ST.GEORGEN/JUDENBURG","STYRIA",1,0.3307927,0.3188406,0.3969231,0.3452012
"1659","ST.GEORGEN/LAENGSEE","CARINTHIA",1,0.5396536,0.4612795,0.5883226,0.5199814
"1660","ST.GEORGEN/LEYS","LOWERAUSTRIA",0,0.153417,0.1289009,0.1614907,0.1809524
"1661","ST.GEORGEN/MURAU","STYRIA",1,0.2983051,0.2279736,0.3543401,0.2736156
"1662","ST.GEORGEN/OBERNBERG/INN","UPPERAUSTRIA",0,0.1239669,0.107362,0.1464789,0.136612
"1663","ST.GEORGEN/REITH","LOWERAUSTRIA",0,0.3615385,0.3070866,0.3966942,0.4
"1664","ST.GEORGEN/SALZBURG","SALZBURG",0,0.2819905,0.2164236,0.3132045,0.2824367
"1665","ST.GEORGEN/STIEFING","STYRIA",1,0.2795115,0.2274011,0.3208092,0.2740113
"1666","ST.GEORGEN/WALDE","UPPERAUSTRIA",0,0.3668808,0.3643877,0.3875,0.415493
"1667","ST.GEORGEN/YBBSFELDE","LOWERAUSTRIA",0,0.330254,0.3085881,0.3714746,0.3744493
"1668","ST.GEROLD","VORARLBERG",1,0.042328,0.0465116,0.0478723,0.080402
"1669","ST.GILGEN","SALZBURG",0,0.3314383,0.3137685,0.3829552,0.3647433
"1670","ST.GOTTHARD/MUEHLKREIS","UPPERAUSTRIA",0,0.3710106,0.3211382,0.3833098,0.3519553
"1671","ST.ILGEN","STYRIA",1,0.5509259,0.521327,0.5891089,0.537037
"1672","ST.JAKOB/HAUS","TYROL",1,0.359375,0.3009404,0.45,0.3614458
"1673","ST.JAKOB/ROSENTAL","CARINTHIA",1,0.5764788,0.5363006,0.6411571,0.6147968
"1674","ST.JAKOB/WALDE","STYRIA",1,0.308642,0.2682292,0.3367647,0.2874172
"1675","ST.JOHANN-KOEPPLING","STYRIA",1,0.3580931,0.2908903,0.3887641,0.3433155
"1676","ST.JOHANN/HAIDE","STYRIA",1,0.3173432,0.2528634,0.3507109,0.3263061
"1677","ST.JOHANN/SAGGAUTAL","STYRIA",1,0.3346037,0.2898194,0.3673792,0.364645
"1678","ST.JOHANN/TAUERN","STYRIA",1,0.2947368,0.2997275,0.3274112,0.3627204
"1679","ST.JOHANN/TIROL","TYROL",1,0.3084268,0.2732966,0.4023638,0.3396412
"1680","ST.JOHANN/WALDE","UPPERAUSTRIA",0,0.4729508,0.4351465,0.5130506,0.497979
"1681","ST.JOHANN/WIMBERG","UPPERAUSTRIA",0,0.1794872,0.185124,0.179966,0.2126246
"1682","ST.JOSEF (WESTSTEIERMARK)","STYRIA",1,0.4123037,0.3345818,0.433735,0.4107366
"1683","ST.KANZIAN/KLOPEINER SEE","CARINTHIA",1,0.4689953,0.4323651,0.505281,0.5032154
"1684","ST.KATHAREIN/LAMING","STYRIA",1,0.6618304,0.5567633,0.715368,0.6125
"1685","ST.KATHREIN/HAUENSTEIN","STYRIA",1,0.4238281,0.4086629,0.4827586,0.4592593
"1686","ST.KOLOMAN","SALZBURG",0,0.1555851,0.1229404,0.1794872,0.179085
"1687","ST.KONRAD","UPPERAUSTRIA",0,0.3582888,0.3047445,0.4034091,0.4333333
"1688","ST.LAMBRECHT","STYRIA",1,0.47411,0.4450308,0.5258964,0.46875
"1689","ST.LEONHARD/FORST","LOWERAUSTRIA",0,0.2696156,0.2269,0.2902703,0.2809347
"1690","ST.LEONHARD/FREISTADT","UPPERAUSTRIA",0,0.3409836,0.31961,0.3633406,0.3763557
"1691","ST.LEONHARD/HORNERWALD","LOWERAUSTRIA",0,0.215736,0.214653,0.2487562,0.245283
"1692","ST.LEONHARD/PITZTAL","TYROL",1,0.0635697,0.0687679,0.0967742,0.107868
"1693","ST.LORENZ","UPPERAUSTRIA",0,0.203666,0.1955193,0.2648871,0.2297155
"1694","ST.LORENZEN/KNITTELFELD","STYRIA",1,0.3726937,0.2787194,0.3878327,0.3678756
"1695","ST.LORENZEN/MUERZTAL","STYRIA",1,0.5522463,0.4472362,0.5934874,0.481392
"1696","ST.LORENZEN/SCHEIFLING","STYRIA",1,0.3340471,0.2837838,0.3959276,0.3263598
"1697","ST.LORENZEN/WECHSEL","STYRIA",1,0.2394366,0.2133971,0.2402288,0.2488479
"1698","ST.MAGDALENA/LEMBERG","STYRIA",1,0.3333333,0.3089431,0.3796562,0.3324288
"1699","ST.MAREIN/GRAZ","STYRIA",1,0.2143826,0.1792066,0.241774,0.222695
"1700","ST.MAREIN/KNITTELFELD","STYRIA",1,0.3765432,0.3148148,0.3807339,0.383164
"1701","ST.MAREIN/MUERZTAL","STYRIA",1,0.6042335,0.4830113,0.6608639,0.5426099
"1702","ST.MAREIN/NEUMARKT","STYRIA",1,0.3031746,0.2545455,0.3262519,0.3088685
"1703","ST.MARGARETHEN/BURGENLAND","BURGENLAND",0,0.434629,0.4090131,0.4591662,0.4508847
"1704","ST.MARGARETHEN/KNITTELF.","STYRIA",1,0.5076419,0.4551214,0.559633,0.4994299
"1705","ST.MARGARETHEN/LUNGAU","SALZBURG",0,0.414248,0.4289618,0.4816901,0.472067
"1706","ST.MARGARETHEN/RAAB","STYRIA",1,0.329718,0.2854002,0.3805468,0.321743
"1707","ST.MARGARETHEN/ROSENTAL","CARINTHIA",1,0.4794157,0.4464286,0.5800294,0.4631861
"1708","ST.MARGARETHEN/SIERNING","LOWERAUSTRIA",0,0.2477064,0.2340094,0.2578512,0.2885197
"1709","ST.MARIEN","UPPERAUSTRIA",0,0.4913324,0.3976905,0.5256199,0.472
"1710","ST.MARIENKIRCHEN/HAUSRUCK","UPPERAUSTRIA",0,0.1675824,0.1296296,0.2052786,0.1734417
"1711","ST.MARIENKIRCHEN/POLSENZ","UPPERAUSTRIA",0,0.3202934,0.2887658,0.3592561,0.3433198
"1712","ST.MARIENKRCHEN/SCHAERD.","UPPERAUSTRIA",0,0.2373646,0.1994434,0.2822362,0.2532589
"1713","ST.MARTIN","LOWERAUSTRIA",0,0.3503268,0.3399433,0.3965744,0.4007989
"1714","ST.MARTIN-KARLSBACH","LOWERAUSTRIA",0,0.3802956,0.3163565,0.3991812,0.402863
"1715","ST.MARTIN/GRIMMING","STYRIA",1,0.25625,0.2352941,0.2733189,0.2854291
"1716","ST.MARTIN/INNKREIS","UPPERAUSTRIA",0,0.3454545,0.2796518,0.3832077,0.3733766
"1717","ST.MARTIN/LOFER","SALZBURG",0,0.3327496,0.2857143,0.3891798,0.3478261
"1718","ST.MARTIN/MUEHLKREIS","UPPERAUSTRIA",0,0.336374,0.2660021,0.3504326,0.3271812
"1719","ST.MARTIN/RAAB","BURGENLAND",0,0.4413145,0.4188912,0.462963,0.4703072
"1720","ST.MARTIN/SULMTAL","STYRIA",1,0.3981043,0.3312883,0.4307179,0.3918518
"1721","ST.MARTIN/TENNENGEBIRGE","SALZBURG",0,0.4271429,0.408078,0.448855,0.4508197
"1722","ST.MARTIN/WOELLMISSBERG","STYRIA",1,0.3832237,0.3400673,0.4770932,0.3946958
"1723","ST.MICHAEL/BURGENLAND","BURGENLAND",0,0.4210964,0.4091316,0.4545455,0.4766444
"1724","ST.MICHAEL/LUNGAU","SALZBURG",0,0.3844182,0.3647478,0.4412561,0.418362
