treatment,victim.status,voted_2000,voted_2002,fam.members,age,party,sex,pct.white,median.income
0,3,Y,1,4,73,N,F,0.866087019,114731
0,3,Y,1,4,77,N,M,0.866087019,114731
0,3,Y,1,2,79,D,F,0.802335024,79341
0,3,Y,0,1,79,D,M,0.940759003,66667
0,3,N,0,3,24,N,M,0.943654001,31961
0,3,N,0,2,74,N,M,0.976392984,53281
0,3,N,0,2,74,N,M,0.976392984,53281
1,2,Y,0,3,59,N,F,0.923636019,79710
0,3,Y,1,3,50,D,F,0.943654001,31961
0,3,Y,1,3,34,N,F,0.951496005,41779
1,3,Y,1,3,63,D,F,0.85839802,69474
1,3,N,0,2,88,N,F,0.913933992,117830
0,3,Y,1,1,60,D,M,0.806653023,73500
0,3,Y,1,3,32,N,M,0.907913983,47857
1,3,Y,1,3,74,N,F,0.989583015,126884
1,3,Y,1,3,72,N,M,0.989583015,126884
0,3,N,0,1,90,N,F,0.857849002,53920
0,3,Y,1,3,77,N,M,0.857849002,53920
0,3,Y,1,3,74,N,F,0.857849002,53920
0,3,N,0,1,91,N,M,0.857849002,53920
1,3,Y,1,2,62,D,F,0.951548994,89026
0,3,Y,1,2,84,N,M,0.873367012,105905
0,3,Y,1,2,79,N,F,0.873367012,105905
1,3,Y,1,2,69,D,M,0.951548994,89026
1,3,Y,1,3,67,N,F,0.920171022,113213
1,3,Y,1,3,69,N,M,0.920171022,113213
0,3,N,0,2,68,N,M,0.920171022,113213
0,3,Y,0,2,63,N,F,0.920171022,113213
1,3,Y,0,3,60,N,M,0.951548994,89026
0,3,N,0,4,38,N,M,0.798907995,36998
0,3,N,0,4,38,N,M,0.798907995,36998
1,3,Y,0,3,61,N,F,0.951548994,89026
1,3,Y,1,2,83,D,F,0.336481988,38162
0,2,Y,0,1,36,N,F,0.949916005,33444
0,3,Y,1,2,58,N,F,0.894281983,70313
0,3,Y,1,2,72,D,F,0.920171022,113213
0,3,Y,1,2,73,N,M,0.920171022,113213
0,3,N,0,2,68,N,F,0.920171022,113213
0,3,Y,1,2,71,N,M,0.920171022,113213
0,3,N,0,1,82,D,M,0.920171022,113213
0,3,N,0,3,81,N,F,0.847106993,87647
0,3,Y,1,3,75,N,M,0.847106993,87647
0,3,Y,1,2,22,D,F,0.943654001,31961
0,3,Y,1,3,59,N,M,0.817294002,59688
0,3,Y,1,3,65,N,F,0.817294002,59688
0,3,N,0,1,82,N,F,0.817294002,59688
0,3,Y,1,2,70,N,F,0.408596992,83716
0,3,N,0,2,49,N,F,0.817294002,59688
0,3,N,0,2,53,N,M,0.817294002,59688
0,3,Y,1,1,48,N,M,0.781139016,102049
0,3,N,0,4,93,N,M,0.897616029,68750
0,3,N,0,1,90,N,F,0.597368002,54079
0,3,Y,1,3,81,N,F,0.597368002,54079
0,3,Y,1,3,85,N,M,0.597368002,54079
0,3,Y,1,3,60,D,M,0.597368002,54079
0,3,N,0,5,63,N,M,0.977967978,31667
0,3,Y,1,2,76,D,F,0.940741003,87099
0,3,Y,1,2,76,D,F,0.940741003,87099
0,3,Y,1,4,66,N,F,0.940741003,87099
0,3,Y,1,4,66,N,F,0.940741003,87099
0,3,Y,1,4,66,N,M,0.940741003,87099
0,3,Y,1,4,66,N,M,0.940741003,87099
0,3,Y,1,4,70,N,F,0.940741003,87099
0,3,Y,1,4,70,N,F,0.940741003,87099
0,3,N,0,4,77,N,M,0.940741003,87099
0,3,N,0,4,77,N,M,0.940741003,87099
0,3,Y,1,2,75,D,M,0.940741003,87099
0,3,Y,1,2,72,D,F,0.940741003,87099
0,3,Y,1,2,70,N,M,0.940741003,87099
0,3,Y,1,2,70,N,F,0.940741003,87099
0,3,N,0,1,76,D,M,0.943654001,31961
1,3,N,0,1,67,N,M,0.940741003,87099
1,3,N,0,3,61,N,M,0.940741003,87099
1,3,N,0,3,60,N,F,0.940741003,87099
0,3,Y,1,2,52,N,F,0.862187028,53359
0,3,N,0,1,46,N,F,0.891439021,51182
0,3,N,0,2,56,D,M,0.905417979,39688
0,3,Y,1,2,70,D,F,0.907707989,90608
0,3,N,0,2,82,D,M,0.713500023,55039
0,3,N,0,1,78,N,M,0.786942005,99281
0,3,Y,1,2,65,N,F,0.940741003,87099
0,3,Y,1,2,76,N,M,0.940741003,87099
0,3,Y,1,2,72,N,M,0.940741003,87099
0,3,Y,1,2,69,N,F,0.940741003,87099
0,3,N,0,2,58,N,F,0.940741003,87099
0,3,Y,0,1,81,N,F,0.824307024,71667
1,3,Y,1,2,63,N,F,0.899698019,52171
1,3,Y,1,2,62,N,M,0.899698019,52171
1,3,N,0,1,75,N,M,0.820742011,62131
0,3,Y,1,2,45,D,F,0.891439021,51182
0,3,N,1,2,80,N,M,0.78047502,94565
0,3,Y,1,2,74,N,F,0.78047502,94565
1,2,Y,1,3,59,D,F,0.920171022,113213
1,2,Y,1,3,61,D,M,0.920171022,113213
0,3,Y,1,1,59,N,F,0.920171022,113213
0,3,Y,1,1,60,N,M,0.920171022,113213
0,3,N,0,2,75,N,M,0.825236976,113615
0,3,N,0,1,46,N,F,0.787477016,65288
0,2,Y,1,2,69,N,F,0.825236976,113615
0,2,Y,1,2,71,D,M,0.825236976,113615
0,3,N,0,2,81,D,M,0.825236976,113615
0,3,Y,0,2,78,D,F,0.825236976,113615
1,3,Y,1,2,71,D,F,0.95026201,91701
1,3,Y,1,2,80,D,M,0.95026201,91701
0,3,N,0,2,76,N,F,0.825236976,113615
0,3,Y,1,1,68,N,M,0.825236976,113615
0,3,Y,1,2,73,N,F,0.753017008,89775
0,3,N,0,2,75,N,M,0.753017008,89775
0,3,Y,0,2,57,D,M,0.825152993,108117
0,3,Y,1,3,68,D,M,0.847106993,87647
0,3,N,0,3,69,N,F,0.847106993,87647
0,3,N,0,1,87,N,F,0.786942005,99281
0,3,Y,1,4,76,D,M,0.676165998,57109
0,3,Y,1,4,78,D,M,0.676165998,57109
0,3,Y,1,3,58,D,M,0.408596992,83716
0,3,Y,0,3,58,D,F,0.408596992,83716
0,2,N,0,1,58,D,F,0.408596992,83716
0,3,Y,1,2,63,N,M,0.888711989,87633
0,3,Y,1,2,62,N,F,0.888711989,87633
0,3,N,0,1,82,N,F,0.836194992,67016
0,3,N,0,1,91,N,F,0.651867986,60400
0,2,N,0,4,55,N,F,0.651867986,60400
0,3,Y,1,3,54,N,M,0.942236006,102983
0,3,Y,0,2,72,D,M,0.651867986,60400
0,3,Y,0,2,67,D,F,0.651867986,60400
0,3,N,0,2,59,D,M,0.651867986,60400
0,3,Y,1,2,60,D,F,0.920171022,113213
0,3,N,1,2,76,N,F,0.877526999,84669
0,3,N,0,2,77,N,F,0.590713978,42868
0,3,Y,1,2,76,D,F,0.879267991,68056
0,3,Y,1,2,82,D,M,0.879267991,68056
0,3,N,1,3,59,N,F,0.802335024,79341
1,3,Y,1,3,54,D,F,0.928125024,58500
0,3,Y,1,6,66,D,M,0.640555024,63582
0,3,Y,1,6,64,N,F,0.640555024,63582
0,3,Y,0,6,38,D,F,0.640555024,63582
0,3,N,1,1,78,D,F,0.787477016,65288
0,3,Y,1,2,43,N,F,0.935886979,45750
0,3,Y,1,2,60,N,F,0.687565029,77318
0,3,N,0,2,62,N,M,0.687565029,77318
0,3,Y,1,3,43,D,M,0.891439021,51182
0,3,Y,1,1,48,D,F,0.971332014,60491
0,3,Y,1,1,42,N,M,0.907913983,47857
0,3,Y,1,4,65,N,M,0.787477016,65288
0,3,N,0,1,80,N,M,0.786942005,99281
0,3,Y,1,4,59,D,F,0.973577023,103393
0,3,Y,1,1,58,N,M,0.973577023,103393
0,3,Y,1,2,54,N,F,0.886566997,61500
0,3,Y,1,2,59,N,M,0.886566997,61500
0,3,Y,1,1,61,N,M,0.717226028,50347
0,3,N,0,1,87,N,F,0.980313003,51250
1,3,N,0,2,85,D,M,0.830080986,86516
0,3,Y,1,1,76,N,F,0.787477016,65288
0,3,Y,1,1,56,D,F,0.980313003,51250
1,2,Y,1,4,56,N,F,0.809396982,95589
0,3,Y,0,2,58,D,F,0.821269989,67095
0,3,N,0,1,79,N,F,0.244715005,40048
1,3,Y,1,1,75,N,F,0.809396982,95589
0,3,Y,1,2,44,N,M,0.847106993,87647
0,3,Y,1,2,65,N,M,0.920171022,113213
0,3,Y,1,4,54,D,F,0.942236006,102983
0,3,Y,1,2,67,N,M,0.96163702,77931
0,2,Y,0,3,71,D,F,0.969573975,41563
0,3,Y,1,4,39,N,M,0.907792985,51632
0,3,N,0,3,56,D,M,0.408596992,83716
1,3,N,0,2,84,N,M,0.697924972,85827
0,3,N,0,1,92,D,F,0.698405027,46838
0,3,Y,1,3,54,D,F,0.920171022,113213
0,3,Y,1,3,57,D,M,0.920171022,113213
1,3,Y,1,4,67,N,M,0.954150975,72308
1,3,Y,1,4,68,N,F,0.954150975,72308
0,3,Y,1,2,78,D,F,0.957516015,75650
0,3,N,0,1,76,D,M,0.957516015,75650
0,3,N,0,2,53,N,F,0.825236976,113615
0,3,N,0,3,54,D,F,0.408596992,83716
0,3,Y,1,2,40,D,F,0.948015988,86610
0,3,Y,1,1,80,D,F,0.796823025,58125
0,3,N,0,1,84,N,F,0.796823025,58125
1,3,N,0,1,88,D,M,0.960075974,69125
0,3,N,0,2,71,D,F,0.922136009,87905
0,3,N,0,2,72,D,M,0.922136009,87905
0,3,Y,1,2,65,N,F,0.847106993,87647
0,3,Y,1,2,65,N,M,0.847106993,87647
0,3,N,0,1,46,D,M,0.620312989,62610
0,3,N,0,2,31,D,M,0.980313003,51250
0,3,Y,1,2,65,D,M,0.721804976,50859
0,3,N,0,1,56,D,F,0.620312989,62610
0,2,Y,0,3,58,D,F,0.920171022,113213
0,3,Y,1,2,60,D,F,0.942879021,130622
0,3,Y,1,2,62,D,M,0.942879021,130622
0,3,Y,1,3,44,N,F,0.802335024,79341
0,3,Y,1,3,47,N,M,0.802335024,79341
0,3,Y,0,2,31,N,M,0.975678027,59792
0,3,N,0,3,63,D,F,0.91307801,77750
0,3,N,0,3,66,D,M,0.91307801,77750
0,3,N,0,1,70,N,F,0.971332014,60491
1,3,Y,1,3,56,N,F,NA,NA
1,3,Y,1,3,57,N,M,NA,NA
0,2,Y,1,2,54,D,M,0.920171022,113213
0,2,N,0,2,53,D,F,0.920171022,113213
0,3,Y,1,2,71,N,F,0.57180202,45156
0,3,Y,1,2,64,N,F,0.57180202,45156
0,3,Y,1,2,67,N,M,0.57180202,45156
0,3,N,0,1,59,D,F,0.753017008,89775
0,3,Y,0,4,53,D,F,0.68304801,87451
0,3,Y,0,4,57,D,M,0.68304801,87451
0,3,Y,1,2,53,D,F,0.66760999,80870
0,3,Y,1,2,62,D,M,0.66760999,80870
0,3,Y,1,2,63,N,F,0.907707989,90608
1,3,N,0,1,91,N,F,0.784644008,101753
1,3,Y,1,2,51,D,F,0.66760999,80870
1,3,Y,1,2,57,D,M,0.66760999,80870
1,3,Y,1,3,37,D,M,0.66760999,80870
1,3,Y,1,3,65,D,F,0.66760999,80870
1,3,Y,1,3,67,D,M,0.66760999,80870
1,3,N,0,2,59,N,F,0.784644008,101753
0,3,Y,1,5,44,D,F,0.86273098,115405
0,3,Y,1,3,70,N,F,0.951496005,41779
0,3,Y,1,3,72,N,M,0.951496005,41779
0,3,N,0,1,66,D,F,0.457626998,47030
0,2,Y,1,3,55,D,F,0.949191988,102968
0,3,Y,1,1,54,N,M,0.650023997,71174
0,2,N,1,3,55,D,M,0.949191988,102968
0,3,N,0,2,75,N,F,0.920058012,48854
0,3,N,0,2,85,N,M,0.920058012,48854
0,3,Y,1,2,46,N,M,0.910741985,72875
0,3,Y,1,2,47,D,F,0.910741985,72875
1,2,Y,1,3,53,D,F,0.062910996,46194
0,3,N,0,1,64,N,M,0.599225998,28438
1,2,Y,1,2,56,N,F,0.866087019,114731
0,3,Y,1,2,64,N,F,0.610598028,45750
0,3,N,0,2,77,N,F,0.808158994,69600
0,3,Y,1,2,50,N,M,0.878956974,58095
0,3,N,0,1,101,N,F,0.92572099,94024
0,3,Y,0,5,50,N,F,0.878956974,58095
0,3,Y,1,5,54,N,M,0.878956974,58095
0,3,Y,1,3,55,D,F,0.825236976,113615
0,3,N,0,2,87,D,M,0.825236976,113615
0,3,Y,0,2,88,D,F,0.825236976,113615
0,3,Y,1,2,58,D,F,0.825236976,113615
0,3,Y,1,2,60,N,M,0.825236976,113615
0,3,N,0,1,78,N,M,0.847106993,87647
0,3,N,0,2,67,N,F,0.359892994,53646
0,3,N,0,1,93,N,F,0.359892994,53646
1,3,N,0,1,85,N,M,0.96163702,77931
0,2,N,1,9,58,N,M,0.665629029,68631
0,3,N,1,9,58,N,M,0.665629029,68631
0,3,N,0,1,90,N,F,0.828401983,107269
0,3,N,0,1,65,N,F,0.90772301,52697
0,3,Y,1,2,71,N,M,0.90772301,52697
0,3,Y,1,1,36,N,F,0.977967978,31667
0,3,Y,0,2,64,N,F,0.90772301,52697
0,3,Y,1,3,53,N,M,0.975678027,59792
0,3,Y,1,3,52,N,F,0.975678027,59792
0,3,Y,1,5,58,N,M,0.753017008,89775
0,3,Y,1,5,58,N,F,0.753017008,89775
0,3,Y,0,1,46,D,M,0.912138999,87547
0,3,N,0,2,80,N,F,0.936107993,64803
0,3,N,0,2,77,N,M,0.936107993,64803
0,3,N,0,2,76,D,M,0.586320996,32850
0,3,Y,1,2,76,N,F,0.586320996,32850
0,3,Y,1,1,78,N,F,0.586320996,32850
0,3,Y,1,1,74,D,F,0.745320022,77873
0,3,N,0,2,90,N,F,0.949824989,59844
0,3,N,0,1,92,N,F,0.883929014,72083
0,3,Y,1,2,72,N,F,0.67268002,62917
0,3,Y,1,2,72,D,F,0.887961984,89925
0,3,Y,1,2,73,D,M,0.887961984,89925
1,3,N,0,3,86,N,F,0.620312989,62610
1,3,Y,1,3,58,N,F,0.620312989,62610
1,3,Y,1,3,86,N,M,0.620312989,62610
1,3,N,1,2,70,D,M,0.620312989,62610
1,3,Y,1,2,66,D,F,0.620312989,62610
0,3,N,0,2,66,D,F,0.983385026,89093
0,3,N,0,1,66,N,M,0.983385026,89093
0,3,N,0,2,66,D,M,0.983385026,89093
0,3,N,0,5,32,N,M,0.977967978,31667
1,3,Y,1,1,76,D,F,0.786831975,54755
0,3,Y,1,1,70,N,F,0.749832988,113983
0,3,N,0,2,65,D,M,0.586320996,32850
0,3,Y,1,1,85,D,F,0.229720995,67750
0,3,Y,1,3,42,D,M,0.586320996,32850
1,3,N,0,4,60,N,F,0.955231011,79566
1,3,Y,0,4,50,N,F,0.955231011,79566
1,3,Y,1,4,52,N,M,0.955231011,79566
1,3,N,1,1,60,D,F,0.254011005,76882
0,3,N,0,1,69,D,F,0.147782996,41250
0,2,Y,1,4,55,N,F,0.885809004,111401
0,3,N,0,1,81,N,F,0.914792001,76812
0,3,N,0,1,69,D,F,0.914792001,76812
0,3,Y,1,1,63,N,M,0.930769026,46250
1,3,Y,1,1,76,N,F,0.925000012,65583
0,2,Y,1,4,53,D,F,0.724138021,102635
0,3,Y,0,2,67,N,F,0.925000012,65583
0,3,Y,1,2,69,N,F,0.925000012,65583
0,3,Y,0,2,66,N,M,0.925000012,65583
0,3,Y,0,1,86,D,F,0.801980019,71080
0,3,Y,1,3,68,N,F,0.586320996,32850
0,3,N,0,3,73,N,M,0.586320996,32850
0,2,Y,0,6,56,N,M,0.595695972,73313
0,2,Y,1,6,52,N,F,0.595695972,73313
1,3,Y,1,2,75,D,F,0.818659008,70900
0,3,N,0,1,100,D,F,0.903443992,65795
0,2,Y,1,1,72,D,F,0.816928983,69397
0,3,Y,0,2,70,N,F,0.810499012,69844
0,3,Y,1,2,56,N,F,0.887961984,89925
0,3,Y,1,2,58,N,M,0.887961984,89925
0,3,N,0,1,74,D,M,0.941879988,52368
0,3,Y,1,2,58,N,M,0.971868992,51029
0,3,Y,1,2,42,N,F,0.971868992,51029
0,3,N,0,3,58,N,F,0.975219011,56528
0,3,Y,0,3,29,N,M,0.971534014,50125
0,3,N,0,3,65,N,F,0.941879988,52368
0,3,N,0,3,74,N,M,0.941879988,52368
0,3,Y,1,1,58,D,F,0.715905011,67971
1,2,N,0,4,29,D,F,0.910576999,55234
0,3,Y,1,2,71,N,F,0.853215992,87272
0,3,Y,1,2,76,D,M,0.853215992,87272
0,3,N,0,2,88,N,M,0.950703979,64750
0,3,Y,1,2,75,D,F,0.787477016,65288
0,3,Y,1,2,88,N,M,0.787477016,65288
0,3,N,0,2,99,D,M,0.88329798,87895
0,3,Y,1,2,83,N,F,0.950703979,64750
0,3,Y,1,1,68,D,F,0.950703979,64750
0,2,Y,1,2,57,N,F,0.853215992,87272
0,3,N,0,1,97,N,F,0.787477016,65288
0,3,N,0,2,68,D,F,0.803371012,66379
0,3,Y,1,3,68,D,M,0.803371012,66379
0,3,Y,1,2,69,N,F,0.803371012,66379
0,3,Y,1,2,70,D,M,0.803371012,66379
0,3,Y,1,3,71,D,F,0.874544024,60109
0,3,Y,1,5,30,N,M,0.977967978,31667
0,3,N,0,2,80,N,M,0.517134011,50313
0,3,Y,1,2,74,N,F,0.517134011,50313
0,3,N,0,2,70,N,F,0.517134011,50313
0,3,N,0,2,74,N,M,0.517134011,50313
0,3,Y,1,1,80,N,F,0.898679018,62534
0,3,Y,1,2,66,D,F,0.715905011,67971
1,2,Y,1,3,68,N,F,0.872726977,73359
0,3,Y,1,1,66,N,F,0.910947978,88290
0,2,N,0,1,39,D,F,0.971332014,60491
0,2,Y,1,4,64,N,M,0.757975996,49900
0,3,Y,1,4,50,D,F,0.920176983,72857
0,3,Y,1,4,52,D,M,0.920176983,72857
0,3,Y,1,2,77,D,F,0.91900301,63112
0,3,N,0,2,79,D,M,0.91900301,63112
0,3,N,0,3,29,N,M,0.975678027,59792
0,3,N,0,4,85,N,F,0.910740972,66348
0,3,N,0,4,85,N,F,0.910740972,66348
0,3,N,0,4,88,N,M,0.910740972,66348
0,3,N,0,4,88,N,M,0.910740972,66348
0,3,Y,1,2,47,D,F,0.978161991,47344
0,3,N,0,1,72,N,M,0.910947978,88290
0,3,N,0,1,76,N,F,0.903352022,79733
0,3,Y,1,1,84,N,F,0.943575978,84501
1,3,Y,0,2,82,D,M,0.888020992,144643
1,3,Y,0,2,81,D,F,0.888020992,144643
0,3,Y,1,1,80,N,M,0.938566983,200001
1,2,N,0,4,62,N,F,0.938566983,200001
1,2,Y,1,4,67,N,M,0.938566983,200001
0,3,Y,1,1,77,D,F,0.943575978,84501
1,3,N,0,3,56,D,F,0.938566983,200001
1,3,N,0,3,57,N,M,0.938566983,200001
0,3,Y,0,2,56,N,M,0.911583006,33258
0,3,N,0,2,86,N,F,0.899789989,95690
0,3,N,0,2,86,N,M,0.899789989,95690
0,3,N,0,2,79,D,F,0.931168973,61154
0,3,N,0,1,71,N,M,0.931168973,61154
0,3,Y,0,2,75,N,F,0.931168973,61154
0,3,N,0,2,81,N,M,0.931168973,61154
0,3,Y,1,3,69,N,F,0.907038987,200001
0,3,Y,1,3,73,N,M,0.907038987,200001
0,3,Y,1,2,69,D,M,0.957255006,76094
0,3,Y,1,2,66,N,F,0.899789989,95690
1,3,Y,1,1,65,D,F,0.883099973,79783
0,3,Y,1,2,68,N,M,0.899789989,95690
1,3,Y,1,1,67,N,F,0.899789989,95690
0,3,N,0,3,79,N,M,0.944986999,67250
0,3,N,0,1,90,N,F,0.891439021,51182
0,3,Y,1,2,72,N,F,0.944986999,67250
0,3,Y,1,2,74,N,M,0.944986999,67250
0,3,N,0,1,83,N,M,0.944986999,67250
0,3,Y,1,3,76,N,M,0.944986999,67250
0,3,Y,1,3,72,N,F,0.944986999,67250
0,3,Y,1,1,66,N,F,0.802311003,57313
0,3,Y,0,2,73,N,F,0.802311003,57313
0,3,N,0,2,85,N,M,0.802311003,57313
0,3,N,0,2,67,D,F,0.785131991,85967
0,3,N,0,2,89,D,M,0.785131991,85967
0,2,Y,1,3,54,N,F,0.802311003,57313
0,3,N,1,1,87,D,F,0.802311003,57313
1,3,Y,1,2,80,D,F,0.764226973,66154
0,3,N,0,2,45,N,F,0.928732991,200001
0,3,N,0,2,46,N,M,0.928732991,200001
0,3,Y,1,2,66,N,F,0.944986999,67250
0,3,Y,1,2,68,N,M,0.944986999,67250
0,3,Y,1,2,58,N,M,0.948015988,86610
0,3,Y,0,2,56,D,F,0.948015988,86610
0,3,N,0,2,84,N,F,0.940234005,55179
0,3,N,0,2,84,N,M,0.565434992,50179
0,2,Y,1,1,34,N,F,0.883898973,37245
0,3,N,0,2,89,D,F,0.892723978,165544
1,3,N,0,2,67,D,M,0.913933992,117830
0,3,N,0,1,73,D,M,0.864937007,58346
0,3,N,0,1,85,D,F,0.258565992,51979
1,3,Y,1,1,67,N,F,0.970883012,51094
0,3,N,0,5,28,N,F,0.977967978,31667
0,3,N,0,2,74,N,F,0.956062973,101467
0,3,Y,0,2,83,N,F,0.875,61196
0,3,Y,1,2,70,N,F,0.883898973,37245
0,3,Y,1,2,85,N,F,0.932277024,80403
0,3,Y,1,2,77,N,F,0.853215992,87272
0,3,Y,1,2,77,N,M,0.853215992,87272
0,3,Y,1,2,64,D,F,0.853215992,87272
1,3,Y,1,2,73,N,M,0.853215992,87272
0,3,Y,1,2,78,D,F,0.875,61196
0,3,Y,1,2,68,N,M,0.853215992,87272
0,3,Y,1,2,68,N,F,0.853215992,87272
0,3,Y,1,3,72,N,M,0.950703979,64750
0,3,Y,1,3,73,N,F,0.950703979,64750
0,2,Y,1,2,64,N,M,0.875,61196
0,2,Y,1,2,62,N,F,0.875,61196
0,3,Y,1,2,66,N,M,0.853215992,87272
0,3,Y,1,2,62,N,F,0.721804976,50859
0,3,N,0,3,80,N,M,0.803371012,66379
0,3,Y,1,3,63,N,F,0.803371012,66379
0,3,Y,1,3,76,N,M,0.803371012,66379
0,3,Y,0,1,92,N,F,0.946958005,116253
0,3,N,0,1,74,N,M,0.946958005,116253
0,3,Y,1,2,78,N,M,0.946958005,116253
0,3,Y,1,2,78,N,F,0.946958005,116253
0,2,Y,0,4,59,D,F,0.787658989,200001
0,2,Y,0,4,62,N,M,0.787658989,200001
0,3,N,0,2,62,N,F,0.840102017,102233
0,3,N,0,2,70,D,F,0.924602985,38472
0,3,N,0,2,74,D,M,0.924602985,38472
1,3,Y,1,5,64,N,M,0.944222987,200001
1,3,Y,1,5,59,D,F,0.944222987,200001
0,3,Y,1,3,90,N,F,0.786942005,99281
0,3,Y,1,3,67,N,F,0.803371012,66379
1,3,Y,0,2,75,D,M,0.910576999,55234
1,3,Y,1,3,75,N,F,0.921266019,117909
1,3,N,0,3,51,N,M,0.921266019,117909
1,3,Y,1,3,76,N,M,0.921266019,117909
0,3,N,0,3,79,N,M,0.921266019,117909
0,3,N,0,3,75,N,F,0.921266019,117909
1,3,Y,1,3,64,D,F,0.803371012,66379
1,3,Y,1,4,63,D,F,0.921266019,117909
1,3,Y,1,4,68,D,M,0.921266019,117909
0,3,N,0,1,85,N,M,0.921266019,117909
0,3,N,0,2,83,D,M,0.939840019,66932
0,3,Y,1,1,84,N,F,0.939840019,66932
1,3,Y,0,2,63,D,M,0.921266019,117909
1,3,Y,0,2,61,N,F,0.921266019,117909
1,3,Y,1,2,77,N,F,0.725669026,60833
1,3,N,0,2,82,N,M,0.725669026,60833
1,3,A,1,3,74,D,M,0.725669026,60833
1,3,Y,1,3,59,D,F,0.725669026,60833
0,3,Y,1,3,56,D,F,0.631421983,127596
1,3,Y,1,2,75,N,F,0.944986999,67250
1,3,Y,1,1,48,D,M,0.910576999,55234
0,3,N,0,3,92,N,F,0.866218984,79628
0,3,N,0,2,61,N,F,0.910947978,88290
0,3,Y,1,2,63,N,M,0.910947978,88290
0,3,N,0,2,85,N,M,0.849192023,66400
0,3,Y,1,2,75,D,F,0.849192023,66400
0,3,N,0,1,89,N,F,0.849192023,66400
0,2,Y,1,1,46,D,F,0.849192023,66400
0,3,Y,1,2,61,D,F,0.849192023,66400
0,3,Y,1,1,78,N,F,0.849192023,66400
0,3,A,0,2,58,N,F,0.849192023,66400
0,3,Y,0,2,66,N,M,0.849192023,66400
0,3,N,0,2,47,N,F,0.849192023,66400
0,3,Y,1,1,38,D,F,0.975678027,59792
0,3,Y,1,1,72,D,F,0.849192023,66400
0,3,N,0,1,67,N,F,0.833333015,72784
0,3,N,0,1,91,D,M,0.849192023,66400
0,3,N,0,1,78,D,F,0.849192023,66400
0,3,Y,1,1,64,D,M,0.849192023,66400
0,2,Y,0,3,70,D,M,0.969573975,41563
0,3,N,0,1,79,D,F,0.849192023,66400
0,2,Y,1,5,63,N,F,0.728215992,80292
0,2,N,0,5,69,N,M,0.728215992,80292
0,2,N,0,5,37,N,M,0.728215992,80292
0,3,N,0,2,83,N,F,0.799179971,66974
0,3,Y,1,2,49,N,M,0.799179971,66974
0,3,N,0,2,77,D,F,0.728215992,80292
1,3,Y,1,1,75,D,F,0.77837801,50125
0,3,N,0,1,87,N,M,0.863057017,95143
0,3,Y,1,2,63,N,M,0.863057017,95143
0,2,Y,0,3,57,N,F,0.899789989,95690
0,3,N,0,2,78,N,M,0.899789989,95690
0,3,Y,0,2,75,N,F,0.899789989,95690
0,3,Y,1,1,74,D,F,0.863057017,95143
0,3,Y,0,2,76,N,F,0.863057017,95143
0,3,N,0,2,81,N,M,0.863057017,95143
0,3,Y,1,3,64,D,F,0.931168973,61154
1,3,N,0,2,84,D,F,0.928062022,67806
0,3,Y,1,2,75,N,F,0.97041899,56625
0,3,N,0,1,80,N,F,0.97041899,56625
0,3,Y,1,2,61,D,F,0.890093029,70465
0,3,Y,1,1,61,N,M,0.890093029,70465
1,3,Y,1,1,82,N,F,0.920910001,115768
0,3,N,0,2,66,N,F,0.932277024,80403
0,3,N,0,2,67,N,M,0.932277024,80403
0,3,N,0,2,79,N,F,0.899789989,95690
1,3,Y,1,1,67,D,M,0.920910001,115768
0,3,Y,1,1,65,D,F,0.731649995,39241
0,3,Y,0,1,61,D,F,0.920910001,115768
0,3,N,0,2,64,D,M,0.920910001,115768
1,3,Y,1,2,68,N,F,0.899789989,95690
1,2,N,0,1,72,D,F,0.965394974,58656
0,3,Y,1,2,80,D,M,0.920910001,115768
0,3,Y,1,2,75,N,F,0.920910001,115768
0,3,Y,1,4,61,N,F,0.920910001,115768
0,3,Y,1,4,70,N,M,0.920910001,115768
1,3,N,0,4,40,D,M,0.920910001,115768
1,3,Y,1,4,66,D,F,0.920910001,115768
1,3,Y,1,2,76,N,M,0.899789989,95690
0,3,Y,1,4,68,N,M,0.943709016,115745
0,3,Y,1,4,65,N,F,0.943709016,115745
0,3,Y,1,1,56,N,F,0.920910001,115768
0,3,Y,1,4,58,D,F,0.843843997,59808
0,3,Y,1,4,64,D,M,0.843843997,59808
0,3,N,0,2,28,N,F,0.921781003,56125
0,3,Y,1,2,39,N,M,0.843843997,59808
0,3,N,0,2,41,N,M,0.843843997,59808
0,2,Y,1,1,71,N,M,0.843843997,59808
0,3,Y,1,1,69,N,F,0.843843997,59808
0,3,N,0,1,80,D,F,0.863256991,80931
0,3,Y,1,3,73,D,F,0.935055971,84927
0,3,Y,1,2,51,D,F,0.863256991,80931
0,3,Y,1,2,52,N,M,0.863256991,80931
0,3,N,0,2,72,N,F,0.863256991,80931
0,3,Y,1,3,69,N,F,0.863256991,80931
0,3,Y,0,3,70,N,M,0.863256991,80931
0,3,Y,1,1,76,N,F,0.863256991,80931
0,3,N,0,2,74,D,M,0.863256991,80931
0,3,N,0,2,70,N,F,0.863256991,80931
1,3,Y,1,2,67,D,F,0.863256991,80931
1,3,Y,1,2,69,D,M,0.863256991,80931
0,3,Y,1,2,68,N,F,0.863256991,80931
0,3,Y,1,2,70,N,M,0.863256991,80931
1,3,N,0,2,84,N,M,0.863256991,80931
